symmetric_ratio,mean_asymmetry,max_asymmetry,instance_type,mutation_type,city_size,distribution,generation_type,range,iteration,generation,optimal_cost
0.02631578947368421,10.556756756756757,28.0,hardest,scramble,20,uniform,asymmetric,30.0,379,31,40.0
0.04736842105263158,10.491712707182321,30.0,hardest,scramble,20,uniform,asymmetric,30.0,414,37,39.0
0.03684210526315789,10.07103825136612,28.0,hardest,scramble,20,uniform,asymmetric,30.0,588,99,45.0
0.031578947368421054,10.222826086956522,28.0,hardest,scramble,20,uniform,asymmetric,30.0,590,365,52.0
0.021052631578947368,10.489247311827956,29.0,hardest,scramble,20,uniform,asymmetric,30.0,679,431,54.0
0.03684210526315789,10.551912568306012,29.0,hardest,scramble,20,uniform,asymmetric,30.0,701,610,50.0
0.015789473684210527,25.294117647058822,71.0,initial,scramble,20,uniform,asymmetric,75.0,169,0,
0.015789473684210527,25.294117647058822,71.0,hardest,scramble,20,uniform,asymmetric,75.0,0,0,
0.015789473684210527,25.294117647058822,71.0,hardest,scramble,20,uniform,asymmetric,75.0,169,1,112.0
0.021052631578947368,24.78494623655914,70.0,hardest,scramble,20,uniform,asymmetric,75.0,293,3,136.0
0.005263157894736842,25.77777777777778,67.0,hardest,scramble,20,uniform,asymmetric,75.0,368,23,146.0
0.005263157894736842,25.788359788359788,70.0,hardest,scramble,20,uniform,asymmetric,75.0,505,37,109.0
0.005263157894736842,23.841269841269842,69.0,hardest,scramble,20,uniform,asymmetric,75.0,647,78,121.0
0.005263157894736842,26.391534391534393,63.0,hardest,scramble,20,uniform,asymmetric,75.0,872,254,152.0
0.005263157894736842,32.66137566137566,90.0,initial,swap,20,uniform,asymmetric,90.0,62,0,
0.005263157894736842,32.66137566137566,90.0,hardest,swap,20,uniform,asymmetric,90.0,0,0,
0.005263157894736842,32.66137566137566,90.0,hardest,swap,20,uniform,asymmetric,90.0,62,1,128.0
0.005263157894736842,32.66137566137566,90.0,hardest,swap,20,uniform,asymmetric,90.0,64,5,128.0
0.005263157894736842,33.02116402116402,90.0,hardest,swap,20,uniform,asymmetric,90.0,66,9,128.0
0.005263157894736842,32.94708994708995,90.0,hardest,swap,20,uniform,asymmetric,90.0,68,11,137.0
0.005263157894736842,32.7037037037037,90.0,hardest,swap,20,uniform,asymmetric,90.0,75,14,137.0
0.005263157894736842,33.03174603174603,90.0,hardest,swap,20,uniform,asymmetric,90.0,77,22,137.0
0.005263157894736842,32.83068783068783,90.0,hardest,swap,20,uniform,asymmetric,90.0,180,25,142.0
0.005263157894736842,32.735449735449734,89.0,hardest,swap,20,uniform,asymmetric,90.0,211,27,145.0
0.005263157894736842,33.592592592592595,89.0,hardest,swap,20,uniform,asymmetric,90.0,226,31,155.0
0.005263157894736842,33.476190476190474,89.0,hardest,swap,20,uniform,asymmetric,90.0,239,37,159.0
0.005263157894736842,33.15873015873016,89.0,hardest,swap,20,uniform,asymmetric,90.0,291,45,159.0
0.005263157894736842,33.2010582010582,89.0,hardest,swap,20,uniform,asymmetric,90.0,299,60,159.0
0.005263157894736842,33.2010582010582,89.0,hardest,swap,20,uniform,asymmetric,90.0,403,65,165.0
0.005263157894736842,33.12698412698413,89.0,hardest,swap,20,uniform,asymmetric,90.0,627,95,170.0
0.005263157894736842,33.12698412698413,89.0,hardest,swap,20,uniform,asymmetric,90.0,669,96,170.0
0.005263157894736842,32.904761904761905,89.0,hardest,swap,20,uniform,asymmetric,90.0,670,98,170.0
0.005263157894736842,33.074074074074076,89.0,hardest,swap,20,uniform,asymmetric,90.0,696,125,170.0
0.005263157894736842,33.074074074074076,89.0,hardest,swap,20,uniform,asymmetric,90.0,739,136,170.0
0.005263157894736842,33.074074074074076,89.0,hardest,swap,20,uniform,asymmetric,90.0,764,153,170.0
0.005263157894736842,33.27513227513227,89.0,hardest,swap,20,uniform,asymmetric,90.0,773,166,170.0
0.005263157894736842,33.27513227513227,89.0,hardest,swap,20,uniform,asymmetric,90.0,796,182,170.0
0.005263157894736842,33.03174603174603,89.0,hardest,swap,20,uniform,asymmetric,90.0,798,189,170.0
0.005263157894736842,32.523809523809526,89.0,hardest,swap,20,uniform,asymmetric,90.0,808,190,170.0
0.005263157894736842,32.523809523809526,89.0,hardest,swap,20,uniform,asymmetric,90.0,964,200,170.0
0.005263157894736842,32.523809523809526,89.0,hardest,swap,20,uniform,asymmetric,90.0,973,201,170.0
0.005263157894736842,32.74603174603175,89.0,hardest,swap,20,uniform,asymmetric,90.0,974,205,170.0
0.005263157894736842,32.86243386243386,89.0,hardest,swap,20,uniform,asymmetric,90.0,977,212,170.0
0.005263157894736842,32.3968253968254,89.0,hardest,swap,20,uniform,asymmetric,90.0,978,218,170.0
0.005263157894736842,32.3968253968254,89.0,hardest,swap,20,uniform,asymmetric,90.0,1013,225,170.0
0.005263157894736842,32.301587301587304,89.0,hardest,swap,20,uniform,asymmetric,90.0,1023,226,170.0
0.005263157894736842,32.05820105820106,89.0,hardest,swap,20,uniform,asymmetric,90.0,1098,243,170.0
0.005263157894736842,32.17460317460318,89.0,hardest,swap,20,uniform,asymmetric,90.0,1136,244,170.0
0.005263157894736842,32.17460317460318,89.0,hardest,swap,20,uniform,asymmetric,90.0,1195,245,170.0
0.005263157894736842,32.301587301587304,89.0,hardest,swap,20,uniform,asymmetric,90.0,1202,262,170.0
0.005263157894736842,32.61904761904762,89.0,hardest,swap,20,uniform,asymmetric,90.0,1205,266,170.0
0.005263157894736842,32.735449735449734,89.0,hardest,swap,20,uniform,asymmetric,90.0,1206,278,170.0
0.005263157894736842,32.714285714285715,89.0,hardest,swap,20,uniform,asymmetric,90.0,1219,292,170.0
0.005263157894736842,32.91534391534392,89.0,hardest,swap,20,uniform,asymmetric,90.0,1247,310,170.0
0.005263157894736842,32.66137566137566,89.0,hardest,swap,20,uniform,asymmetric,90.0,1287,324,170.0
0.005263157894736842,32.66137566137566,89.0,hardest,swap,20,uniform,asymmetric,90.0,1294,327,170.0
0.005263157894736842,32.44973544973545,89.0,hardest,swap,20,uniform,asymmetric,90.0,1297,346,170.0
0.005263157894736842,32.37566137566137,89.0,hardest,swap,20,uniform,asymmetric,90.0,1311,386,170.0
0.005263157894736842,32.37566137566137,89.0,hardest,swap,20,uniform,asymmetric,90.0,1320,411,170.0
0.005263157894736842,32.142857142857146,89.0,hardest,swap,20,uniform,asymmetric,90.0,1366,419,170.0
0.005263157894736842,32.386243386243386,89.0,hardest,swap,20,uniform,asymmetric,90.0,1406,439,170.0
0.005263157894736842,32.36507936507937,89.0,hardest,swap,20,uniform,asymmetric,90.0,1416,449,170.0
0.005263157894736842,32.354497354497354,89.0,hardest,swap,20,uniform,asymmetric,90.0,1439,454,170.0
0.005263157894736842,32.354497354497354,89.0,hardest,swap,20,uniform,asymmetric,90.0,1442,456,170.0
0.005263157894736842,32.26984126984127,89.0,hardest,swap,20,uniform,asymmetric,90.0,1837,463,177.0
0.005263157894736842,32.12169312169312,89.0,hardest,swap,20,uniform,asymmetric,90.0,1865,464,177.0
0.005263157894736842,32.12169312169312,89.0,hardest,swap,20,uniform,asymmetric,90.0,1914,466,177.0
0.005263157894736842,31.73015873015873,89.0,hardest,swap,20,uniform,asymmetric,90.0,1930,475,177.0
0.005263157894736842,32.23809523809524,89.0,hardest,swap,20,uniform,asymmetric,90.0,1935,486,177.0
0.005263157894736842,32.28042328042328,89.0,hardest,swap,20,uniform,asymmetric,90.0,1936,501,177.0
0.005263157894736842,32.28042328042328,89.0,hardest,swap,20,uniform,asymmetric,90.0,1937,617,177.0
0.005263157894736842,32.26984126984127,89.0,hardest,swap,20,uniform,asymmetric,90.0,1938,633,177.0
0.005263157894736842,32.354497354497354,89.0,hardest,swap,20,uniform,asymmetric,90.0,1942,644,177.0
0.005263157894736842,32.407407407407405,89.0,hardest,swap,20,uniform,asymmetric,90.0,1956,658,177.0
0.005263157894736842,32.32275132275132,89.0,hardest,swap,20,uniform,asymmetric,90.0,1965,682,177.0
0.005263157894736842,32.32275132275132,89.0,hardest,swap,20,uniform,asymmetric,90.0,1966,705,177.0
0.005263157894736842,32.597883597883595,89.0,hardest,swap,20,uniform,asymmetric,90.0,2104,721,176.0
0.005263157894736842,32.597883597883595,89.0,hardest,swap,20,uniform,asymmetric,90.0,2125,724,176.0
0.005263157894736842,32.75661375661376,89.0,hardest,swap,20,uniform,asymmetric,90.0,2151,737,176.0
0.005263157894736842,32.7989417989418,89.0,hardest,swap,20,uniform,asymmetric,90.0,2154,751,176.0
0.005263157894736842,32.98941798941799,89.0,hardest,swap,20,uniform,asymmetric,90.0,2155,753,176.0
0.005263157894736842,32.98941798941799,89.0,hardest,swap,20,uniform,asymmetric,90.0,2157,775,176.0
0.005263157894736842,33.08465608465608,89.0,hardest,swap,20,uniform,asymmetric,90.0,2159,777,176.0
0.005263157894736842,33.12698412698413,89.0,hardest,swap,20,uniform,asymmetric,90.0,2286,818,177.0
0.005263157894736842,33.12698412698413,89.0,hardest,swap,20,uniform,asymmetric,90.0,2287,842,177.0
0.005263157894736842,32.67195767195767,89.0,hardest,swap,20,uniform,asymmetric,90.0,2290,843,177.0
0.005263157894736842,32.34391534391534,89.0,hardest,swap,20,uniform,asymmetric,90.0,2291,856,177.0
0.005263157894736842,32.3968253968254,89.0,hardest,swap,20,uniform,asymmetric,90.0,2491,880,177.0
0.005263157894736842,32.195767195767196,89.0,hardest,swap,20,uniform,asymmetric,90.0,2499,916,177.0
0.005263157894736842,32.386243386243386,89.0,hardest,swap,20,uniform,asymmetric,90.0,2506,927,177.0
0.005263157894736842,32.386243386243386,89.0,hardest,swap,20,uniform,asymmetric,90.0,2589,943,177.0
0.005263157894736842,32.72486772486773,89.0,hardest,swap,20,uniform,asymmetric,90.0,2978,951,179.0
0.005263157894736842,32.407407407407405,89.0,hardest,swap,20,uniform,asymmetric,90.0,2979,967,179.0
0.005263157894736842,32.42857142857143,89.0,hardest,swap,20,uniform,asymmetric,90.0,2980,978,179.0
0.005263157894736842,31.941798941798943,89.0,hardest,swap,20,uniform,asymmetric,90.0,3022,985,179.0
0.0367816091954023,12.221957040572793,34.0,initial,inplace,30,uniform,asymmetric,35.0,928,0,
0.0367816091954023,12.221957040572793,34.0,hardest,inplace,30,uniform,asymmetric,35.0,0,0,
0.0367816091954023,12.221957040572793,34.0,hardest,inplace,30,uniform,asymmetric,35.0,928,1,56.0
0.03908045977011494,12.248803827751196,34.0,hardest,inplace,30,uniform,asymmetric,35.0,939,5,56.0
0.03908045977011494,12.258373205741627,34.0,hardest,inplace,30,uniform,asymmetric,35.0,995,18,56.0
0.03908045977011494,12.23444976076555,34.0,hardest,inplace,30,uniform,asymmetric,35.0,1014,23,56.0
0.03908045977011494,12.191387559808613,34.0,hardest,inplace,30,uniform,asymmetric,35.0,1345,32,57.0
0.03908045977011494,12.200956937799043,34.0,hardest,inplace,30,uniform,asymmetric,35.0,1377,46,57.0
0.03908045977011494,12.224880382775119,34.0,hardest,inplace,30,uniform,asymmetric,35.0,1412,50,57.0
0.03908045977011494,12.239234449760765,34.0,hardest,inplace,30,uniform,asymmetric,35.0,1413,55,57.0
0.041379310344827586,12.261390887290167,34.0,hardest,inplace,30,uniform,asymmetric,35.0,1416,65,57.0
0.041379310344827586,12.290167865707435,34.0,hardest,inplace,30,uniform,asymmetric,35.0,1810,86,57.0
0.041379310344827586,12.30695443645084,34.0,hardest,inplace,30,uniform,asymmetric,35.0,1909,92,57.0
0.041379310344827586,12.311750599520384,34.0,hardest,inplace,30,uniform,asymmetric,35.0,2938,111,54.0
0.041379310344827586,12.326139088729017,34.0,hardest,inplace,30,uniform,asymmetric,35.0,2950,121,54.0
0.041379310344827586,12.285371702637889,34.0,hardest,inplace,30,uniform,asymmetric,35.0,2954,125,54.0
0.04367816091954023,12.240384615384615,34.0,hardest,inplace,30,uniform,asymmetric,35.0,3004,126,54.0
0.04367816091954023,12.247596153846153,34.0,hardest,inplace,30,uniform,asymmetric,35.0,3202,132,54.0
0.04367816091954023,12.17548076923077,34.0,hardest,inplace,30,uniform,asymmetric,35.0,3280,138,54.0
0.04367816091954023,12.189903846153847,34.0,hardest,inplace,30,uniform,asymmetric,35.0,3651,148,54.0
0.04367816091954023,12.14423076923077,34.0,hardest,inplace,30,uniform,asymmetric,35.0,3725,150,54.0
0.04367816091954023,12.098557692307692,34.0,hardest,inplace,30,uniform,asymmetric,35.0,3890,151,54.0
0.04367816091954023,12.108173076923077,34.0,hardest,inplace,30,uniform,asymmetric,35.0,4039,170,53.0
0.04367816091954023,12.122596153846153,34.0,hardest,inplace,30,uniform,asymmetric,35.0,4041,172,53.0
0.04367816091954023,12.149038461538462,34.0,hardest,inplace,30,uniform,asymmetric,35.0,4887,179,53.0
0.04367816091954023,12.1875,34.0,hardest,inplace,30,uniform,asymmetric,35.0,4897,180,53.0
0.04367816091954023,12.177884615384615,34.0,hardest,inplace,30,uniform,asymmetric,35.0,6982,192,54.0
0.04367816091954023,12.165865384615385,34.0,hardest,inplace,30,uniform,asymmetric,35.0,8467,199,54.0
0.04367816091954023,12.201923076923077,34.0,hardest,inplace,30,uniform,asymmetric,35.0,8470,229,54.0
0.04367816091954023,12.153846153846153,34.0,hardest,inplace,30,uniform,asymmetric,35.0,8491,312,54.0
0.04367816091954023,12.16826923076923,34.0,hardest,inplace,30,uniform,asymmetric,35.0,8497,326,54.0
0.04367816091954023,12.177884615384615,34.0,hardest,inplace,30,uniform,asymmetric,35.0,8995,356,54.0
0.04367816091954023,12.216346153846153,34.0,hardest,inplace,30,uniform,asymmetric,35.0,8999,376,54.0
0.04367816091954023,12.213942307692308,34.0,hardest,inplace,30,uniform,asymmetric,35.0,9160,440,54.0
0.04367816091954023,12.21875,34.0,hardest,inplace,30,uniform,asymmetric,35.0,9356,665,54.0
0.04367816091954023,12.221153846153847,34.0,hardest,inplace,30,uniform,asymmetric,35.0,9387,667,54.0
0.04367816091954023,12.180288461538462,34.0,hardest,inplace,30,uniform,asymmetric,35.0,9413,675,54.0
0.04367816091954023,12.1875,34.0,hardest,inplace,30,uniform,asymmetric,35.0,10430,677,54.0
0.041379310344827586,12.203836930455635,34.0,hardest,inplace,30,uniform,asymmetric,35.0,10458,679,54.0
0.041379310344827586,12.18705035971223,34.0,hardest,inplace,30,uniform,asymmetric,35.0,10486,717,54.0
0.041379310344827586,12.15347721822542,34.0,hardest,inplace,30,uniform,asymmetric,35.0,11051,742,54.0
0.041379310344827586,12.151079136690647,34.0,hardest,inplace,30,uniform,asymmetric,35.0,11442,769,55.0
0.041379310344827586,12.184652278177458,34.0,hardest,inplace,30,uniform,asymmetric,35.0,11482,773,55.0
0.03908045977011494,12.191387559808613,34.0,hardest,inplace,30,uniform,asymmetric,35.0,11483,810,55.0
0.03908045977011494,12.21531100478469,34.0,hardest,inplace,30,uniform,asymmetric,35.0,12286,818,55.0
0.03908045977011494,12.174641148325358,34.0,hardest,inplace,30,uniform,asymmetric,35.0,12488,835,55.0
0.03908045977011494,12.179425837320574,34.0,hardest,inplace,30,uniform,asymmetric,35.0,13781,866,55.0
0.03908045977011494,12.21531100478469,34.0,hardest,inplace,30,uniform,asymmetric,35.0,13803,872,55.0
0.03908045977011494,12.165071770334928,34.0,hardest,inplace,30,uniform,asymmetric,35.0,13848,887,55.0
0.03908045977011494,12.157894736842104,34.0,hardest,inplace,30,uniform,asymmetric,35.0,13921,904,55.0
0.03908045977011494,12.138755980861244,34.0,hardest,inplace,30,uniform,asymmetric,35.0,13922,938,55.0
0.1631578947368421,2.308176100628931,5.0,initial,swap,20,uniform,asymmetric,5.0,107,0,
0.1631578947368421,2.308176100628931,5.0,hardest,swap,20,uniform,asymmetric,5.0,0,0,
0.1631578947368421,2.308176100628931,5.0,hardest,swap,20,uniform,asymmetric,5.0,107,1,1.0
0.16842105263157894,2.2848101265822787,5.0,hardest,swap,20,uniform,asymmetric,5.0,112,10,2.0
0.1631578947368421,2.2830188679245285,5.0,hardest,swap,20,uniform,asymmetric,5.0,140,11,2.0
0.1631578947368421,2.2955974842767297,5.0,hardest,swap,20,uniform,asymmetric,5.0,185,41,2.0
0.16842105263157894,2.310126582278481,5.0,hardest,swap,20,uniform,asymmetric,5.0,245,58,2.0
0.16842105263157894,2.310126582278481,5.0,hardest,swap,20,uniform,asymmetric,5.0,288,60,2.0
0.16842105263157894,2.310126582278481,5.0,hardest,swap,20,uniform,asymmetric,5.0,309,66,2.0
0.16842105263157894,2.2974683544303796,5.0,hardest,swap,20,uniform,asymmetric,5.0,317,81,2.0
0.16842105263157894,2.2974683544303796,5.0,hardest,swap,20,uniform,asymmetric,5.0,416,112,2.0
0.16842105263157894,2.2848101265822787,5.0,hardest,swap,20,uniform,asymmetric,5.0,436,180,2.0
0.1736842105263158,2.2738853503184715,5.0,hardest,swap,20,uniform,asymmetric,5.0,447,194,2.0
0.17894736842105263,2.2884615384615383,5.0,hardest,swap,20,uniform,asymmetric,5.0,448,236,2.0
0.17894736842105263,2.2884615384615383,5.0,hardest,swap,20,uniform,asymmetric,5.0,452,310,2.0
0.17894736842105263,2.2756410256410255,5.0,hardest,swap,20,uniform,asymmetric,5.0,454,386,2.0
0.17894736842105263,2.2628205128205128,5.0,hardest,swap,20,uniform,asymmetric,5.0,455,394,2.0
0.17894736842105263,2.2756410256410255,5.0,hardest,swap,20,uniform,asymmetric,5.0,470,444,2.0
0.1736842105263158,2.286624203821656,5.0,hardest,swap,20,uniform,asymmetric,5.0,472,476,2.0
0.1736842105263158,2.261146496815287,5.0,hardest,swap,20,uniform,asymmetric,5.0,478,539,2.0
0.1736842105263158,2.2356687898089174,5.0,hardest,swap,20,uniform,asymmetric,5.0,507,663,3.0
0.16842105263157894,2.259493670886076,5.0,hardest,swap,20,uniform,asymmetric,5.0,513,743,3.0
0.16842105263157894,2.259493670886076,5.0,hardest,swap,20,uniform,asymmetric,5.0,539,760,3.0
0.1736842105263158,2.2738853503184715,5.0,hardest,swap,20,uniform,asymmetric,5.0,540,761,3.0
0.16842105263157894,2.2721518987341773,5.0,hardest,swap,20,uniform,asymmetric,5.0,542,763,3.0
0.1631578947368421,2.270440251572327,5.0,hardest,swap,20,uniform,asymmetric,5.0,543,783,3.0
0.16842105263157894,2.2721518987341773,5.0,hardest,swap,20,uniform,asymmetric,5.0,565,790,3.0
0.16842105263157894,2.259493670886076,5.0,hardest,swap,20,uniform,asymmetric,5.0,892,903,3.0
0.1736842105263158,2.2229299363057327,5.0,hardest,swap,20,uniform,asymmetric,5.0,926,913,3.0
0.16842105263157894,2.2088607594936707,5.0,hardest,swap,20,uniform,asymmetric,5.0,954,931,3.0
0.15789473684210525,2.21875,5.0,hardest,swap,20,uniform,asymmetric,5.0,2917,952,4.0
0.15789473684210525,2.21875,5.0,hardest,swap,20,uniform,asymmetric,5.0,3021,953,4.0
0.15789473684210525,2.25625,5.0,hardest,swap,20,uniform,asymmetric,5.0,3235,957,4.0
0.1631578947368421,2.270440251572327,5.0,hardest,swap,20,uniform,asymmetric,5.0,3236,963,4.0
0.16842105263157894,2.2721518987341773,5.0,hardest,swap,20,uniform,asymmetric,5.0,3246,969,4.0
0.16842105263157894,2.259493670886076,5.0,hardest,swap,20,uniform,asymmetric,5.0,3298,977,4.0
0.16842105263157894,2.259493670886076,5.0,hardest,swap,20,uniform,asymmetric,5.0,3319,978,4.0
0.1631578947368421,2.2452830188679247,5.0,hardest,swap,20,uniform,asymmetric,5.0,3331,980,4.0
0.1631578947368421,2.270440251572327,5.0,hardest,swap,20,uniform,asymmetric,5.0,3350,984,4.0
0.1631578947368421,2.2452830188679247,5.0,hardest,swap,20,uniform,asymmetric,5.0,3442,985,4.0
0.15789473684210525,2.24375,5.0,hardest,swap,20,uniform,asymmetric,5.0,3471,997,4.0
0.021052631578947368,20.387096774193548,58.0,initial,swap,20,uniform,asymmetric,65.0,52,0,
0.021052631578947368,20.387096774193548,58.0,hardest,swap,20,uniform,asymmetric,65.0,0,0,
0.021052631578947368,20.387096774193548,58.0,hardest,swap,20,uniform,asymmetric,65.0,52,1,105.0
0.021052631578947368,20.150537634408604,58.0,hardest,swap,20,uniform,asymmetric,65.0,53,17,106.0
0.015789473684210527,20.16042780748663,58.0,hardest,swap,20,uniform,asymmetric,65.0,65,37,99.0
0.015789473684210527,20.267379679144383,58.0,hardest,swap,20,uniform,asymmetric,65.0,66,38,99.0
0.015789473684210527,20.25668449197861,58.0,hardest,swap,20,uniform,asymmetric,65.0,74,40,98.0
0.015789473684210527,20.363636363636363,58.0,hardest,swap,20,uniform,asymmetric,65.0,79,47,98.0
0.015789473684210527,20.406417112299465,58.0,hardest,swap,20,uniform,asymmetric,65.0,80,63,98.0
0.015789473684210527,20.406417112299465,58.0,hardest,swap,20,uniform,asymmetric,65.0,98,68,103.0
0.015789473684210527,20.49197860962567,58.0,hardest,swap,20,uniform,asymmetric,65.0,101,71,103.0
0.015789473684210527,20.363636363636363,58.0,hardest,swap,20,uniform,asymmetric,65.0,226,80,106.0
0.015789473684210527,20.39572192513369,58.0,hardest,swap,20,uniform,asymmetric,65.0,231,99,106.0
0.015789473684210527,20.705882352941178,58.0,hardest,swap,20,uniform,asymmetric,65.0,236,103,106.0
0.015789473684210527,20.641711229946523,58.0,hardest,swap,20,uniform,asymmetric,65.0,248,110,108.0
0.015789473684210527,20.71657754010695,58.0,hardest,swap,20,uniform,asymmetric,65.0,254,119,108.0
0.015789473684210527,20.705882352941178,58.0,hardest,swap,20,uniform,asymmetric,65.0,259,128,108.0
0.015789473684210527,20.6524064171123,58.0,hardest,swap,20,uniform,asymmetric,65.0,262,138,108.0
0.015789473684210527,20.834224598930483,58.0,hardest,swap,20,uniform,asymmetric,65.0,266,139,108.0
0.015789473684210527,20.86631016042781,58.0,hardest,swap,20,uniform,asymmetric,65.0,270,161,108.0
0.015789473684210527,21.122994652406415,58.0,hardest,swap,20,uniform,asymmetric,65.0,282,179,120.0
0.015789473684210527,21.240641711229948,58.0,hardest,swap,20,uniform,asymmetric,65.0,284,181,120.0
0.015789473684210527,21.240641711229948,58.0,hardest,swap,20,uniform,asymmetric,65.0,306,205,120.0
0.015789473684210527,21.41176470588235,58.0,hardest,swap,20,uniform,asymmetric,65.0,313,208,120.0
0.015789473684210527,21.358288770053477,58.0,hardest,swap,20,uniform,asymmetric,65.0,329,214,120.0
0.015789473684210527,21.358288770053477,58.0,hardest,swap,20,uniform,asymmetric,65.0,338,215,120.0
0.015789473684210527,21.28342245989305,58.0,hardest,swap,20,uniform,asymmetric,65.0,385,227,116.0
0.015789473684210527,21.379679144385026,58.0,hardest,swap,20,uniform,asymmetric,65.0,396,230,116.0
0.015789473684210527,21.40106951871658,58.0,hardest,swap,20,uniform,asymmetric,65.0,421,235,116.0
0.015789473684210527,21.40106951871658,58.0,hardest,swap,20,uniform,asymmetric,65.0,437,236,116.0
0.015789473684210527,21.037433155080215,58.0,hardest,swap,20,uniform,asymmetric,65.0,457,241,116.0
0.010526315789473684,21.02127659574468,58.0,hardest,swap,20,uniform,asymmetric,65.0,464,257,116.0
0.010526315789473684,21.085106382978722,58.0,hardest,swap,20,uniform,asymmetric,65.0,468,259,116.0
0.010526315789473684,21.117021276595743,58.0,hardest,swap,20,uniform,asymmetric,65.0,469,293,116.0
0.010526315789473684,21.351063829787233,58.0,hardest,swap,20,uniform,asymmetric,65.0,480,326,116.0
0.010526315789473684,20.893617021276597,56.0,hardest,swap,20,uniform,asymmetric,65.0,483,332,116.0
0.010526315789473684,20.75531914893617,56.0,hardest,swap,20,uniform,asymmetric,65.0,489,340,116.0
0.010526315789473684,21.106382978723403,56.0,hardest,swap,20,uniform,asymmetric,65.0,571,349,117.0
0.010526315789473684,21.45744680851064,56.0,hardest,swap,20,uniform,asymmetric,65.0,581,350,117.0
0.010526315789473684,21.19148936170213,56.0,hardest,swap,20,uniform,asymmetric,65.0,685,351,118.0
0.010526315789473684,21.54255319148936,56.0,hardest,swap,20,uniform,asymmetric,65.0,687,368,118.0
0.010526315789473684,21.72340425531915,56.0,hardest,swap,20,uniform,asymmetric,65.0,695,369,118.0
0.015789473684210527,21.83957219251337,56.0,hardest,swap,20,uniform,asymmetric,65.0,700,373,118.0
0.015789473684210527,21.818181818181817,56.0,hardest,swap,20,uniform,asymmetric,65.0,702,375,118.0
0.015789473684210527,22.053475935828878,56.0,hardest,swap,20,uniform,asymmetric,65.0,751,380,118.0
0.015789473684210527,21.700534759358288,56.0,hardest,swap,20,uniform,asymmetric,65.0,754,400,118.0
0.015789473684210527,21.550802139037433,56.0,hardest,swap,20,uniform,asymmetric,65.0,755,415,118.0
0.015789473684210527,21.550802139037433,56.0,hardest,swap,20,uniform,asymmetric,65.0,760,459,118.0
0.015789473684210527,21.529411764705884,56.0,hardest,swap,20,uniform,asymmetric,65.0,771,463,118.0
0.015789473684210527,21.550802139037433,56.0,hardest,swap,20,uniform,asymmetric,65.0,772,513,118.0
0.015789473684210527,21.850267379679146,56.0,hardest,swap,20,uniform,asymmetric,65.0,782,515,118.0
0.015789473684210527,22.085561497326204,56.0,hardest,swap,20,uniform,asymmetric,65.0,792,528,118.0
0.015789473684210527,22.085561497326204,56.0,hardest,swap,20,uniform,asymmetric,65.0,793,548,118.0
0.015789473684210527,22.16042780748663,56.0,hardest,swap,20,uniform,asymmetric,65.0,801,553,118.0
0.015789473684210527,22.16042780748663,56.0,hardest,swap,20,uniform,asymmetric,65.0,830,561,118.0
0.015789473684210527,22.16042780748663,56.0,hardest,swap,20,uniform,asymmetric,65.0,835,575,118.0
0.015789473684210527,22.13903743315508,56.0,hardest,swap,20,uniform,asymmetric,65.0,860,576,118.0
0.015789473684210527,22.13903743315508,56.0,hardest,swap,20,uniform,asymmetric,65.0,884,587,118.0
0.021052631578947368,22.258064516129032,56.0,hardest,swap,20,uniform,asymmetric,65.0,893,603,118.0
0.021052631578947368,22.634408602150536,56.0,hardest,swap,20,uniform,asymmetric,65.0,896,614,118.0
0.021052631578947368,22.634408602150536,56.0,hardest,swap,20,uniform,asymmetric,65.0,902,629,118.0
0.021052631578947368,22.537634408602152,56.0,hardest,swap,20,uniform,asymmetric,65.0,904,645,118.0
0.021052631578947368,22.537634408602152,56.0,hardest,swap,20,uniform,asymmetric,65.0,905,651,118.0
0.021052631578947368,22.537634408602152,56.0,hardest,swap,20,uniform,asymmetric,65.0,906,670,118.0
0.021052631578947368,22.537634408602152,64.0,hardest,swap,20,uniform,asymmetric,65.0,912,672,118.0
0.021052631578947368,22.537634408602152,64.0,hardest,swap,20,uniform,asymmetric,65.0,914,711,118.0
0.021052631578947368,22.548387096774192,64.0,hardest,swap,20,uniform,asymmetric,65.0,934,717,118.0
0.021052631578947368,22.451612903225808,64.0,hardest,swap,20,uniform,asymmetric,65.0,969,721,118.0
0.021052631578947368,22.451612903225808,64.0,hardest,swap,20,uniform,asymmetric,65.0,988,774,119.0
0.021052631578947368,22.408602150537636,64.0,hardest,swap,20,uniform,asymmetric,65.0,1235,829,119.0
0.021052631578947368,22.107526881720432,64.0,hardest,swap,20,uniform,asymmetric,65.0,1236,831,119.0
0.021052631578947368,22.172043010752688,64.0,hardest,swap,20,uniform,asymmetric,65.0,1921,841,120.0
0.021052631578947368,22.032258064516128,64.0,hardest,swap,20,uniform,asymmetric,65.0,2143,843,121.0
0.021052631578947368,22.032258064516128,64.0,hardest,swap,20,uniform,asymmetric,65.0,2148,920,121.0
0.021052631578947368,22.032258064516128,64.0,hardest,swap,20,uniform,asymmetric,65.0,2231,923,120.0
0.021052631578947368,22.032258064516128,64.0,hardest,swap,20,uniform,asymmetric,65.0,2232,927,120.0
0.021052631578947368,22.032258064516128,64.0,hardest,swap,20,uniform,asymmetric,65.0,2247,928,120.0
0.021052631578947368,22.376344086021504,64.0,hardest,swap,20,uniform,asymmetric,65.0,2250,929,120.0
