violation_count,total_violation_magnitude,average_violation_magnitude,violation_ratio,generation,iterations,log_iterations,distribution,generation_type,mutation_type,city_size,range
3856,55125.0,14.295902489626556,0.15829228243021345,48,146.0,4.983606621708336,uniform,asymmetric,random_sampling,30,55.0
4115,60691.0,14.74872417982989,0.16892446633825944,49,1646.0,7.406103381237015,uniform,asymmetric,random_sampling,30,55.0
4229,63255.0,14.957436746275715,0.17360426929392447,50,196.0,5.278114659230517,uniform,asymmetric,random_sampling,30,55.0
4237,63228.0,14.922822751947132,0.17393267651888342,51,538.0,6.2878585601617845,uniform,asymmetric,random_sampling,30,55.0
4172,59080.0,14.161073825503356,0.17126436781609194,52,343.0,5.8377304471659395,uniform,asymmetric,random_sampling,30,55.0
3755,52693.0,14.032756324900133,0.15414614121510672,53,864.0,6.761572768804055,uniform,asymmetric,random_sampling,30,55.0
4067,59483.0,14.625768379641013,0.16695402298850576,54,427.0,6.056784013228625,uniform,asymmetric,random_sampling,30,55.0
4057,57787.0,14.24377618930244,0.16654351395730707,55,2540.0,7.8399193600125825,uniform,asymmetric,random_sampling,30,55.0
3843,54487.0,14.17824616185272,0.15775862068965518,56,744.0,6.612041034833092,uniform,asymmetric,random_sampling,30,55.0
3883,55086.0,14.186453772856039,0.15940065681444993,57,3410.0,8.134467570277563,uniform,asymmetric,random_sampling,30,55.0
4082,58510.0,14.333659970602646,0.16756978653530377,58,499.0,6.212606095751519,uniform,asymmetric,random_sampling,30,55.0
4330,63932.0,14.764896073903003,0.1777504105090312,59,2591.0,7.85979918056211,uniform,asymmetric,random_sampling,30,55.0
4098,60129.0,14.67276720351391,0.16822660098522169,60,104.0,4.6443908991413725,uniform,asymmetric,random_sampling,30,55.0
4153,62181.0,14.972549963881532,0.17048440065681444,61,386.0,5.955837369464831,uniform,asymmetric,random_sampling,30,55.0
3924,56521.0,14.403924566768604,0.16108374384236454,62,328.0,5.793013608384144,uniform,asymmetric,random_sampling,30,55.0
3852,52444.0,13.614745586708203,0.158128078817734,63,762.0,6.635946555686647,uniform,asymmetric,random_sampling,30,55.0
3923,55991.0,14.272495539128219,0.16104269293924467,64,146.0,4.983606621708336,uniform,asymmetric,random_sampling,30,55.0
4094,58037.0,14.176111382510992,0.1680623973727422,65,409.0,6.013715156042802,uniform,asymmetric,random_sampling,30,55.0
3971,56905.0,14.330143540669857,0.16301313628899836,66,171.0,5.14166355650266,uniform,asymmetric,random_sampling,30,55.0
3738,51445.0,13.76270733012306,0.15344827586206897,67,173.0,5.153291594497779,uniform,asymmetric,random_sampling,30,55.0
4070,58485.0,14.36977886977887,0.16707717569786534,68,503.0,6.220590170099739,uniform,asymmetric,random_sampling,30,55.0
3993,58322.0,14.606060606060606,0.16391625615763547,69,254.0,5.537334267018537,uniform,asymmetric,random_sampling,30,55.0
4181,60720.0,14.522841425496292,0.17163382594417076,70,168.0,5.123963979403259,uniform,asymmetric,random_sampling,30,55.0
3933,55774.0,14.181032290872107,0.16145320197044336,71,358.0,5.8805329864007,uniform,asymmetric,random_sampling,30,55.0
4097,59486.0,14.519404442274835,0.16818555008210181,72,415.0,6.028278520230698,uniform,asymmetric,random_sampling,30,55.0
4153,60325.0,14.525644112689623,0.17048440065681444,73,76.0,4.330733340286331,uniform,asymmetric,random_sampling,30,55.0
4085,59789.0,14.636230110159119,0.16769293924466339,74,1519.0,7.325807502595773,uniform,asymmetric,random_sampling,30,55.0
4045,59662.0,14.749567367119901,0.16605090311986864,75,4758.0,8.467582690862903,uniform,asymmetric,random_sampling,30,55.0
4118,60127.0,14.601019912578922,0.16904761904761906,76,1354.0,7.21081845347222,uniform,asymmetric,random_sampling,30,55.0
4043,58446.0,14.456096957704675,0.1659688013136289,77,3324.0,8.10892415597534,uniform,asymmetric,random_sampling,30,55.0
3824,54477.0,14.24607740585774,0.15697865353037768,78,215.0,5.3706380281276624,uniform,asymmetric,random_sampling,30,55.0
4004,55875.0,13.954795204795206,0.16436781609195403,79,463.0,6.137727054086234,uniform,asymmetric,random_sampling,30,55.0
4291,63818.0,14.87252388720578,0.17614942528735633,80,1339.0,7.199678345691172,uniform,asymmetric,random_sampling,30,55.0
4055,58447.0,14.413563501849568,0.16646141215106733,81,1740.0,7.461640392208575,uniform,asymmetric,random_sampling,30,55.0
3988,59353.0,14.882898696088265,0.1637110016420361,82,441.0,6.089044875446846,uniform,asymmetric,random_sampling,30,55.0
4258,62574.0,14.695631751996242,0.17479474548440066,83,475.0,6.163314804034641,uniform,asymmetric,random_sampling,30,55.0
4114,61211.0,14.878706854642683,0.16888341543513957,84,285.0,5.652489180268651,uniform,asymmetric,random_sampling,30,55.0
3801,53651.0,14.114969744803998,0.1560344827586207,85,413.0,6.023447592961033,uniform,asymmetric,random_sampling,30,55.0
4212,59958.0,14.235042735042734,0.1729064039408867,86,507.0,6.2285110035911835,uniform,asymmetric,random_sampling,30,55.0
4223,62332.0,14.760123135211934,0.17335796387520525,87,911.0,6.814542897259958,uniform,asymmetric,random_sampling,30,55.0
4181,57987.0,13.869170055010763,0.17163382594417076,88,953.0,6.859614903654202,uniform,asymmetric,random_sampling,30,55.0
4054,56759.0,14.000740009866798,0.16642036124794746,89,956.0,6.862757913051401,uniform,asymmetric,random_sampling,30,55.0
4197,62069.0,14.788896831069811,0.17229064039408867,90,513.0,6.240275845170769,uniform,asymmetric,random_sampling,30,55.0
3940,58628.0,14.88020304568528,0.16174055829228243,91,1775.0,7.4815557019095165,uniform,asymmetric,random_sampling,30,55.0
4366,65319.0,14.960833715071002,0.17922824302134646,92,852.0,6.747586526829315,uniform,asymmetric,random_sampling,30,55.0
4006,58700.0,14.653020469296056,0.16444991789819377,93,1320.0,7.1853870155804165,uniform,asymmetric,random_sampling,30,55.0
3863,52973.0,13.712917421692985,0.15857963875205255,94,243.0,5.493061443340548,uniform,asymmetric,random_sampling,30,55.0
3937,56791.0,14.4249428498857,0.1616174055829228,95,142.0,4.955827057601261,uniform,asymmetric,random_sampling,30,55.0
3497,47704.0,13.64140692021733,0.14355500821018063,96,387.0,5.958424693029782,uniform,asymmetric,random_sampling,30,55.0
3704,52195.0,14.091522678185745,0.15205254515599342,97,240.0,5.480638923341991,uniform,asymmetric,random_sampling,30,55.0
4006,58627.0,14.634797803295058,0.16444991789819377,98,475.0,6.163314804034641,uniform,asymmetric,random_sampling,30,55.0
3816,53985.0,14.147012578616351,0.1566502463054187,99,256.0,5.545177444479562,uniform,asymmetric,random_sampling,30,55.0
1186,26835.0,22.626475548060707,0.17339181286549707,0,163.0,5.093750200806762,uniform,asymmetric,random_sampling,20,90.0
1243,29530.0,23.757039420756236,0.1817251461988304,1,43.0,3.7612001156935624,uniform,asymmetric,random_sampling,20,90.0
1195,29013.0,24.27866108786611,0.17470760233918128,2,106.0,4.663439094112067,uniform,asymmetric,random_sampling,20,90.0
1118,25600.0,22.898032200357783,0.16345029239766082,3,288.0,5.662960480135946,uniform,asymmetric,random_sampling,20,90.0
1147,27040.0,23.574542284219703,0.16769005847953217,4,75.0,4.31748811353631,uniform,asymmetric,random_sampling,20,90.0
1101,25168.0,22.859218891916438,0.16096491228070176,5,147.0,4.990432586778736,uniform,asymmetric,random_sampling,20,90.0
997,22100.0,22.166499498495487,0.14576023391812865,6,43.0,3.7612001156935624,uniform,asymmetric,random_sampling,20,90.0
1165,26212.0,22.499570815450642,0.1703216374269006,7,345.0,5.84354441703136,uniform,asymmetric,random_sampling,20,90.0
1218,29505.0,24.224137931034484,0.1780701754385965,8,140.0,4.941642422609304,uniform,asymmetric,random_sampling,20,90.0
1240,32047.0,25.844354838709677,0.18128654970760233,9,170.0,5.135798437050262,uniform,asymmetric,random_sampling,20,90.0
1071,23353.0,21.80485527544351,0.15657894736842104,10,144.0,4.969813299576001,uniform,asymmetric,random_sampling,20,90.0
1198,28966.0,24.178631051752923,0.17514619883040936,11,67.0,4.204692619390966,uniform,asymmetric,random_sampling,20,90.0
1038,23718.0,22.84971098265896,0.15175438596491228,12,23.0,3.1354942159291497,uniform,asymmetric,random_sampling,20,90.0
1095,22725.0,20.753424657534246,0.1600877192982456,13,198.0,5.288267030694535,uniform,asymmetric,random_sampling,20,90.0
1045,25404.0,24.31004784688995,0.1527777777777778,14,74.0,4.30406509320417,uniform,asymmetric,random_sampling,20,90.0
1138,26166.0,22.992970123022847,0.16637426900584795,15,167.0,5.117993812416755,uniform,asymmetric,random_sampling,20,90.0
1262,30266.0,23.98256735340729,0.1845029239766082,16,59.0,4.07753744390572,uniform,asymmetric,random_sampling,20,90.0
1090,24349.0,22.338532110091744,0.15935672514619884,17,94.0,4.543294782270004,uniform,asymmetric,random_sampling,20,90.0
1161,26224.0,22.587424633936262,0.16973684210526316,18,120.0,4.787491742782046,uniform,asymmetric,random_sampling,20,90.0
1237,29383.0,23.753435731608732,0.18084795321637426,19,56.0,4.02535169073515,uniform,asymmetric,random_sampling,20,90.0
1132,25778.0,22.77208480565371,0.1654970760233918,20,29.0,3.367295829986474,uniform,asymmetric,random_sampling,20,90.0
1143,25500.0,22.30971128608924,0.16710526315789473,21,23.0,3.1354942159291497,uniform,asymmetric,random_sampling,20,90.0
1176,27570.0,23.443877551020407,0.17192982456140352,22,93.0,4.532599493153256,uniform,asymmetric,random_sampling,20,90.0
1204,28774.0,23.898671096345517,0.1760233918128655,23,167.0,5.117993812416755,uniform,asymmetric,random_sampling,20,90.0
1173,27422.0,23.37766410912191,0.17149122807017544,24,182.0,5.204006687076795,uniform,asymmetric,random_sampling,20,90.0
1026,23423.0,22.82943469785575,0.15,25,83.0,4.418840607796598,uniform,asymmetric,random_sampling,20,90.0
1172,27386.0,23.366894197952217,0.17134502923976608,26,68.0,4.219507705176107,uniform,asymmetric,random_sampling,20,90.0
1151,25366.0,22.038227628149436,0.16827485380116958,27,165.0,5.10594547390058,uniform,asymmetric,random_sampling,20,90.0
1193,28355.0,23.767812238055324,0.17441520467836258,28,164.0,5.099866427824199,uniform,asymmetric,random_sampling,20,90.0
1023,22507.0,22.00097751710655,0.14956140350877192,29,59.0,4.07753744390572,uniform,asymmetric,random_sampling,20,90.0
1267,32964.0,26.017363851617997,0.18523391812865497,30,33.0,3.4965075614664802,uniform,asymmetric,random_sampling,20,90.0
1150,26110.0,22.704347826086956,0.16812865497076024,31,42.0,3.7376696182833684,uniform,asymmetric,random_sampling,20,90.0
1258,31974.0,25.416534181240063,0.18391812865497076,32,60.0,4.0943445622221,uniform,asymmetric,random_sampling,20,90.0
1152,26736.0,23.208333333333332,0.16842105263157894,33,199.0,5.293304824724492,uniform,asymmetric,random_sampling,20,90.0
1013,22432.0,22.14412635735439,0.14809941520467837,34,304.0,5.717027701406222,uniform,asymmetric,random_sampling,20,90.0
1288,32282.0,25.06366459627329,0.18830409356725147,35,45.0,3.8066624897703196,uniform,asymmetric,random_sampling,20,90.0
1184,26732.0,22.5777027027027,0.17309941520467836,36,280.0,5.634789603169249,uniform,asymmetric,random_sampling,20,90.0
1180,27120.0,22.983050847457626,0.17251461988304093,37,137.0,4.919980925828125,uniform,asymmetric,random_sampling,20,90.0
994,22631.0,22.767605633802816,0.14532163742690057,38,147.0,4.990432586778736,uniform,asymmetric,random_sampling,20,90.0
1096,25258.0,23.045620437956206,0.16023391812865498,39,127.0,4.844187086458591,uniform,asymmetric,random_sampling,20,90.0
1132,25295.0,22.34540636042403,0.1654970760233918,40,61.0,4.110873864173311,uniform,asymmetric,random_sampling,20,90.0
1127,27656.0,24.539485359361137,0.16476608187134503,41,150.0,5.0106352940962555,uniform,asymmetric,random_sampling,20,90.0
1148,25826.0,22.49651567944251,0.16783625730994153,42,77.0,4.343805421853684,uniform,asymmetric,random_sampling,20,90.0
1052,24135.0,22.942015209125476,0.15380116959064327,43,23.0,3.1354942159291497,uniform,asymmetric,random_sampling,20,90.0
1070,24266.0,22.678504672897198,0.1564327485380117,44,387.0,5.958424693029782,uniform,asymmetric,random_sampling,20,90.0
1050,23787.0,22.654285714285713,0.15350877192982457,45,117.0,4.762173934797756,uniform,asymmetric,random_sampling,20,90.0
1060,23661.0,22.321698113207546,0.15497076023391812,46,57.0,4.04305126783455,uniform,asymmetric,random_sampling,20,90.0
1105,25608.0,23.174660633484162,0.1615497076023392,47,132.0,4.882801922586371,uniform,asymmetric,random_sampling,20,90.0
1154,26504.0,22.967071057192374,0.16871345029239765,48,36.0,3.58351893845611,uniform,asymmetric,random_sampling,20,90.0
1059,23899.0,22.567516525023606,0.15482456140350878,49,93.0,4.532599493153256,uniform,asymmetric,random_sampling,20,90.0
1205,28729.0,23.84149377593361,0.17616959064327486,50,66.0,4.189654742026425,uniform,asymmetric,random_sampling,20,90.0
987,21709.0,21.994934143870314,0.1442982456140351,51,188.0,5.236441962829949,uniform,asymmetric,random_sampling,20,90.0
1134,26691.0,23.537037037037038,0.16578947368421051,52,57.0,4.04305126783455,uniform,asymmetric,random_sampling,20,90.0
1099,24594.0,22.37852593266606,0.16067251461988305,53,44.0,3.784189633918261,uniform,asymmetric,random_sampling,20,90.0
1122,26364.0,23.497326203208555,0.16403508771929826,54,110.0,4.700480365792417,uniform,asymmetric,random_sampling,20,90.0
1145,27560.0,24.069868995633186,0.16739766081871346,55,146.0,4.983606621708336,uniform,asymmetric,random_sampling,20,90.0
1207,29263.0,24.244407622203813,0.17646198830409357,56,101.0,4.61512051684126,uniform,asymmetric,random_sampling,20,90.0
1175,27106.0,23.068936170212766,0.17178362573099415,57,133.0,4.890349128221754,uniform,asymmetric,random_sampling,20,90.0
1212,28551.0,23.556930693069308,0.17719298245614035,58,226.0,5.420534999272286,uniform,asymmetric,random_sampling,20,90.0
1074,25502.0,23.74487895716946,0.1570175438596491,59,75.0,4.31748811353631,uniform,asymmetric,random_sampling,20,90.0
1120,26019.0,23.23125,0.16374269005847952,60,337.0,5.820082930352362,uniform,asymmetric,random_sampling,20,90.0
1256,31053.0,24.723726114649683,0.18362573099415205,61,52.0,3.9512437185814275,uniform,asymmetric,random_sampling,20,90.0
1172,27594.0,23.544368600682596,0.17134502923976608,62,200.0,5.298317366548036,uniform,asymmetric,random_sampling,20,90.0
1297,31682.0,24.427139552814186,0.18961988304093566,63,30.0,3.4011973816621555,uniform,asymmetric,random_sampling,20,90.0
1188,28388.0,23.895622895622896,0.1736842105263158,64,27.0,3.295836866004329,uniform,asymmetric,random_sampling,20,90.0
1195,27801.0,23.264435146443514,0.17470760233918128,65,20.0,2.995732273553991,uniform,asymmetric,random_sampling,20,90.0
1131,26052.0,23.03448275862069,0.16535087719298244,66,273.0,5.60947179518496,uniform,asymmetric,random_sampling,20,90.0
1174,28322.0,24.12436115843271,0.17163742690058478,67,94.0,4.543294782270004,uniform,asymmetric,random_sampling,20,90.0
1066,24747.0,23.214821763602252,0.15584795321637426,68,102.0,4.624972813284271,uniform,asymmetric,random_sampling,20,90.0
1116,25554.0,22.897849462365592,0.1631578947368421,69,106.0,4.663439094112067,uniform,asymmetric,random_sampling,20,90.0
1218,29528.0,24.24302134646962,0.1780701754385965,70,32.0,3.4657359027997265,uniform,asymmetric,random_sampling,20,90.0
1241,29263.0,23.580177276390007,0.1814327485380117,71,62.0,4.127134385045092,uniform,asymmetric,random_sampling,20,90.0
1227,29694.0,24.200488997555013,0.1793859649122807,72,79.0,4.3694478524670215,uniform,asymmetric,random_sampling,20,90.0
1117,24743.0,22.15129811996419,0.16330409356725145,73,57.0,4.04305126783455,uniform,asymmetric,random_sampling,20,90.0
1029,21994.0,21.374149659863946,0.15043859649122807,74,103.0,4.634728988229636,uniform,asymmetric,random_sampling,20,90.0
1090,26185.0,24.022935779816514,0.15935672514619884,75,255.0,5.541263545158426,uniform,asymmetric,random_sampling,20,90.0
1135,25490.0,22.45814977973568,0.16593567251461988,76,31.0,3.4339872044851463,uniform,asymmetric,random_sampling,20,90.0
1235,30137.0,24.40242914979757,0.18055555555555555,77,139.0,4.9344739331306915,uniform,asymmetric,random_sampling,20,90.0
1241,31315.0,25.23368251410153,0.1814327485380117,78,72.0,4.276666119016055,uniform,asymmetric,random_sampling,20,90.0
1112,24764.0,22.269784172661872,0.16257309941520467,79,24.0,3.1780538303479458,uniform,asymmetric,random_sampling,20,90.0
1051,25246.0,24.0209324452902,0.1536549707602339,80,399.0,5.988961416889864,uniform,asymmetric,random_sampling,20,90.0
1132,26210.0,23.153710247349824,0.1654970760233918,81,43.0,3.7612001156935624,uniform,asymmetric,random_sampling,20,90.0
1258,31097.0,24.71939586645469,0.18391812865497076,82,58.0,4.060443010546419,uniform,asymmetric,random_sampling,20,90.0
1239,30660.0,24.74576271186441,0.181140350877193,83,48.0,3.871201010907891,uniform,asymmetric,random_sampling,20,90.0
1051,23935.0,22.773549000951476,0.1536549707602339,84,240.0,5.480638923341991,uniform,asymmetric,random_sampling,20,90.0
1105,24595.0,22.257918552036198,0.1615497076023392,85,86.0,4.454347296253507,uniform,asymmetric,random_sampling,20,90.0
1088,24206.0,22.248161764705884,0.15906432748538013,86,31.0,3.4339872044851463,uniform,asymmetric,random_sampling,20,90.0
1306,32766.0,25.088820826952528,0.19093567251461988,87,66.0,4.189654742026425,uniform,asymmetric,random_sampling,20,90.0
1059,24747.0,23.36827195467422,0.15482456140350878,88,112.0,4.718498871295094,uniform,asymmetric,random_sampling,20,90.0
1225,28273.0,23.08,0.179093567251462,89,63.0,4.143134726391533,uniform,asymmetric,random_sampling,20,90.0
1107,27306.0,24.666666666666668,0.1618421052631579,90,127.0,4.844187086458591,uniform,asymmetric,random_sampling,20,90.0
1185,27223.0,22.97299578059072,0.17324561403508773,91,83.0,4.418840607796598,uniform,asymmetric,random_sampling,20,90.0
1065,23400.0,21.971830985915492,0.15570175438596492,92,39.0,3.6635616461296463,uniform,asymmetric,random_sampling,20,90.0
979,20187.0,20.620020429009195,0.14312865497076024,93,31.0,3.4339872044851463,uniform,asymmetric,random_sampling,20,90.0
1003,21357.0,21.293120638085743,0.1466374269005848,94,62.0,4.127134385045092,uniform,asymmetric,random_sampling,20,90.0
1018,22817.0,22.413555992141454,0.14883040935672515,95,82.0,4.406719247264253,uniform,asymmetric,random_sampling,20,90.0
1151,28307.0,24.593397046046917,0.16827485380116958,96,48.0,3.871201010907891,uniform,asymmetric,random_sampling,20,90.0
1076,23331.0,21.683085501858734,0.15730994152046784,97,18.0,2.8903717578961645,uniform,asymmetric,random_sampling,20,90.0
1235,28859.0,23.36761133603239,0.18055555555555555,98,156.0,5.049856007249537,uniform,asymmetric,random_sampling,20,90.0
1194,29636.0,24.820770519262982,0.17456140350877192,99,119.0,4.77912349311153,uniform,asymmetric,random_sampling,20,90.0
1044,20056.0,19.21072796934866,0.15263157894736842,0,144.0,4.969813299576001,uniform,asymmetric,random_sampling,20,75.0
1157,22498.0,19.445116681071738,0.16915204678362572,1,48.0,3.871201010907891,uniform,asymmetric,random_sampling,20,75.0
1101,20297.0,18.435059037238872,0.16096491228070176,2,106.0,4.663439094112067,uniform,asymmetric,random_sampling,20,75.0
1132,21381.0,18.887809187279153,0.1654970760233918,3,66.0,4.189654742026425,uniform,asymmetric,random_sampling,20,75.0
1228,25238.0,20.55211726384365,0.17953216374269007,4,104.0,4.6443908991413725,uniform,asymmetric,random_sampling,20,75.0
1040,18867.0,18.141346153846154,0.15204678362573099,5,51.0,3.9318256327243257,uniform,asymmetric,random_sampling,20,75.0
1126,20709.0,18.391651865008882,0.16461988304093567,6,25.0,3.2188758248682006,uniform,asymmetric,random_sampling,20,75.0
1248,24773.0,19.850160256410255,0.1824561403508772,7,75.0,4.31748811353631,uniform,asymmetric,random_sampling,20,75.0
1202,22544.0,18.75540765391015,0.1757309941520468,8,120.0,4.787491742782046,uniform,asymmetric,random_sampling,20,75.0
1134,21233.0,18.723985890652557,0.16578947368421051,9,34.0,3.5263605246161616,uniform,asymmetric,random_sampling,20,75.0
1207,23983.0,19.869925434962717,0.17646198830409357,10,53.0,3.970291913552122,uniform,asymmetric,random_sampling,20,75.0
1150,21976.0,19.109565217391303,0.16812865497076024,11,84.0,4.430816798843313,uniform,asymmetric,random_sampling,20,75.0
1068,19294.0,18.06554307116105,0.156140350877193,12,26.0,3.258096538021482,uniform,asymmetric,random_sampling,20,75.0
1146,23491.0,20.498254799301918,0.1675438596491228,13,67.0,4.204692619390966,uniform,asymmetric,random_sampling,20,75.0
1008,18577.0,18.42956349206349,0.14736842105263157,14,63.0,4.143134726391533,uniform,asymmetric,random_sampling,20,75.0
1042,20141.0,19.329174664107487,0.15233918128654972,15,32.0,3.4657359027997265,uniform,asymmetric,random_sampling,20,75.0
1142,22754.0,19.924693520140107,0.1669590643274854,16,293.0,5.680172609017068,uniform,asymmetric,random_sampling,20,75.0
1184,22694.0,19.16722972972973,0.17309941520467836,17,39.0,3.6635616461296463,uniform,asymmetric,random_sampling,20,75.0
1183,22575.0,19.08284023668639,0.172953216374269,18,18.0,2.8903717578961645,uniform,asymmetric,random_sampling,20,75.0
1156,22562.0,19.517301038062282,0.16900584795321638,19,134.0,4.897839799950911,uniform,asymmetric,random_sampling,20,75.0
1071,21510.0,20.084033613445378,0.15657894736842104,20,63.0,4.143134726391533,uniform,asymmetric,random_sampling,20,75.0
1142,21355.0,18.699649737302977,0.1669590643274854,21,110.0,4.700480365792417,uniform,asymmetric,random_sampling,20,75.0
1164,22299.0,19.15721649484536,0.17017543859649123,22,226.0,5.420534999272286,uniform,asymmetric,random_sampling,20,75.0
1200,22673.0,18.894166666666667,0.17543859649122806,23,125.0,4.8283137373023015,uniform,asymmetric,random_sampling,20,75.0
1304,27105.0,20.786042944785276,0.19064327485380117,24,154.0,5.0369526024136295,uniform,asymmetric,random_sampling,20,75.0
1100,20643.0,18.766363636363636,0.1608187134502924,25,77.0,4.343805421853684,uniform,asymmetric,random_sampling,20,75.0
1156,22964.0,19.865051903114185,0.16900584795321638,26,184.0,5.214935757608986,uniform,asymmetric,random_sampling,20,75.0
1104,20788.0,18.829710144927535,0.16140350877192983,27,23.0,3.1354942159291497,uniform,asymmetric,random_sampling,20,75.0
1094,21700.0,19.83546617915905,0.15994152046783625,28,85.0,4.442651256490317,uniform,asymmetric,random_sampling,20,75.0
1235,25183.0,20.391093117408907,0.18055555555555555,29,84.0,4.430816798843313,uniform,asymmetric,random_sampling,20,75.0
1060,20295.0,19.14622641509434,0.15497076023391812,30,223.0,5.407171771460119,uniform,asymmetric,random_sampling,20,75.0
1209,23756.0,19.64929693961952,0.17675438596491228,31,85.0,4.442651256490317,uniform,asymmetric,random_sampling,20,75.0
1116,22830.0,20.456989247311828,0.1631578947368421,32,58.0,4.060443010546419,uniform,asymmetric,random_sampling,20,75.0
1017,18729.0,18.41592920353982,0.14868421052631578,33,153.0,5.030437921392435,uniform,asymmetric,random_sampling,20,75.0
1078,21006.0,19.4860853432282,0.15760233918128655,34,33.0,3.4965075614664802,uniform,asymmetric,random_sampling,20,75.0
1113,20956.0,18.82839173405211,0.16271929824561404,35,40.0,3.6888794541139363,uniform,asymmetric,random_sampling,20,75.0
1099,21255.0,19.340309372156504,0.16067251461988305,36,297.0,5.6937321388027,uniform,asymmetric,random_sampling,20,75.0
1213,23251.0,19.1681780708986,0.1773391812865497,37,86.0,4.454347296253507,uniform,asymmetric,random_sampling,20,75.0
1165,22772.0,19.546781115879828,0.1703216374269006,38,49.0,3.8918202981106265,uniform,asymmetric,random_sampling,20,75.0
1181,23692.0,20.060965283657918,0.1726608187134503,39,62.0,4.127134385045092,uniform,asymmetric,random_sampling,20,75.0
1095,21580.0,19.707762557077626,0.1600877192982456,40,80.0,4.382026634673881,uniform,asymmetric,random_sampling,20,75.0
1264,26020.0,20.585443037974684,0.1847953216374269,41,33.0,3.4965075614664802,uniform,asymmetric,random_sampling,20,75.0
960,16853.0,17.555208333333333,0.14035087719298245,42,245.0,5.501258210544727,uniform,asymmetric,random_sampling,20,75.0
1194,24176.0,20.24790619765494,0.17456140350877192,43,80.0,4.382026634673881,uniform,asymmetric,random_sampling,20,75.0
1055,19784.0,18.75260663507109,0.15423976608187134,44,65.0,4.174387269895637,uniform,asymmetric,random_sampling,20,75.0
1145,23190.0,20.253275109170307,0.16739766081871346,45,51.0,3.9318256327243257,uniform,asymmetric,random_sampling,20,75.0
1225,25564.0,20.86857142857143,0.179093567251462,46,119.0,4.77912349311153,uniform,asymmetric,random_sampling,20,75.0
996,18358.0,18.431726907630523,0.1456140350877193,47,159.0,5.0689042022202315,uniform,asymmetric,random_sampling,20,75.0
1081,19686.0,18.210915818686402,0.15804093567251462,48,138.0,4.927253685157205,uniform,asymmetric,random_sampling,20,75.0
1091,21963.0,20.13107241063245,0.15950292397660817,49,136.0,4.912654885736052,uniform,asymmetric,random_sampling,20,75.0
1098,21273.0,19.37431693989071,0.16052631578947368,50,118.0,4.770684624465665,uniform,asymmetric,random_sampling,20,75.0
1160,23362.0,20.139655172413793,0.1695906432748538,51,75.0,4.31748811353631,uniform,asymmetric,random_sampling,20,75.0
1237,25883.0,20.924009700889247,0.18084795321637426,52,216.0,5.375278407684165,uniform,asymmetric,random_sampling,20,75.0
1207,23173.0,19.19884009942005,0.17646198830409357,53,43.0,3.7612001156935624,uniform,asymmetric,random_sampling,20,75.0
1075,20200.0,18.790697674418606,0.15716374269005848,54,143.0,4.962844630259907,uniform,asymmetric,random_sampling,20,75.0
1180,23177.0,19.641525423728815,0.17251461988304093,55,89.0,4.48863636973214,uniform,asymmetric,random_sampling,20,75.0
1079,21209.0,19.656163113994438,0.15774853801169592,56,104.0,4.6443908991413725,uniform,asymmetric,random_sampling,20,75.0
1099,21280.0,19.363057324840764,0.16067251461988305,57,66.0,4.189654742026425,uniform,asymmetric,random_sampling,20,75.0
1155,21531.0,18.64155844155844,0.16885964912280702,58,47.0,3.8501476017100584,uniform,asymmetric,random_sampling,20,75.0
1102,21240.0,19.27404718693285,0.16111111111111112,59,36.0,3.58351893845611,uniform,asymmetric,random_sampling,20,75.0
1025,19763.0,19.280975609756098,0.14985380116959066,60,103.0,4.634728988229636,uniform,asymmetric,random_sampling,20,75.0
1240,25814.0,20.81774193548387,0.18128654970760233,61,86.0,4.454347296253507,uniform,asymmetric,random_sampling,20,75.0
1219,24092.0,19.76374077112387,0.17821637426900586,62,25.0,3.2188758248682006,uniform,asymmetric,random_sampling,20,75.0
1120,22790.0,20.348214285714285,0.16374269005847952,63,171.0,5.14166355650266,uniform,asymmetric,random_sampling,20,75.0
1117,21843.0,19.555058191584603,0.16330409356725145,64,75.0,4.31748811353631,uniform,asymmetric,random_sampling,20,75.0
1102,21007.0,19.06261343012704,0.16111111111111112,65,239.0,5.476463551931511,uniform,asymmetric,random_sampling,20,75.0
1183,23616.0,19.962806424344887,0.172953216374269,66,138.0,4.927253685157205,uniform,asymmetric,random_sampling,20,75.0
1070,18783.0,17.554205607476636,0.1564327485380117,67,25.0,3.2188758248682006,uniform,asymmetric,random_sampling,20,75.0
1251,26116.0,20.876099120703437,0.18289473684210528,68,58.0,4.060443010546419,uniform,asymmetric,random_sampling,20,75.0
1093,20483.0,18.740164684354987,0.1597953216374269,69,196.0,5.278114659230517,uniform,asymmetric,random_sampling,20,75.0
1138,22042.0,19.36906854130053,0.16637426900584795,70,42.0,3.7376696182833684,uniform,asymmetric,random_sampling,20,75.0
1193,24246.0,20.32355406538139,0.17441520467836258,71,57.0,4.04305126783455,uniform,asymmetric,random_sampling,20,75.0
1113,20567.0,18.478885893980234,0.16271929824561404,72,37.0,3.6109179126442243,uniform,asymmetric,random_sampling,20,75.0
1114,21083.0,18.925493716337524,0.16286549707602338,73,64.0,4.1588830833596715,uniform,asymmetric,random_sampling,20,75.0
1307,26708.0,20.434583014537107,0.19108187134502924,74,181.0,5.198497031265826,uniform,asymmetric,random_sampling,20,75.0
