Generation,Iterations,Configuration
7771,146,uniform_asymmetric_wouter_30
7772,146,uniform_asymmetric_wouter_30
7773,146,uniform_asymmetric_wouter_30
7774,146,uniform_asymmetric_wouter_30
7775,364,uniform_asymmetric_wouter_30
7776,364,uniform_asymmetric_wouter_30
7777,364,uniform_asymmetric_wouter_30
7778,364,uniform_asymmetric_wouter_30
7779,364,uniform_asymmetric_wouter_30
7780,364,uniform_asymmetric_wouter_30
7781,364,uniform_asymmetric_wouter_30
7782,364,uniform_asymmetric_wouter_30
7783,364,uniform_asymmetric_wouter_30
7784,364,uniform_asymmetric_wouter_30
7785,364,uniform_asymmetric_wouter_30
7786,296,uniform_asymmetric_wouter_30
7787,512,uniform_asymmetric_wouter_30
7788,511,uniform_asymmetric_wouter_30
7789,399,uniform_asymmetric_wouter_30
7790,399,uniform_asymmetric_wouter_30
7791,390,uniform_asymmetric_wouter_30
7792,496,uniform_asymmetric_wouter_30
7793,573,uniform_asymmetric_wouter_30
7794,573,uniform_asymmetric_wouter_30
7795,166,uniform_asymmetric_wouter_30
7796,166,uniform_asymmetric_wouter_30
7797,166,uniform_asymmetric_wouter_30
7798,166,uniform_asymmetric_wouter_30
7799,415,uniform_asymmetric_wouter_30
7800,269,uniform_asymmetric_wouter_30
7801,269,uniform_asymmetric_wouter_30
7802,269,uniform_asymmetric_wouter_30
7803,269,uniform_asymmetric_wouter_30
7804,269,uniform_asymmetric_wouter_30
7805,611,uniform_asymmetric_wouter_30
7806,611,uniform_asymmetric_wouter_30
7807,369,uniform_asymmetric_wouter_30
7808,369,uniform_asymmetric_wouter_30
7809,369,uniform_asymmetric_wouter_30
7810,293,uniform_asymmetric_wouter_30
7811,293,uniform_asymmetric_wouter_30
7812,293,uniform_asymmetric_wouter_30
7813,293,uniform_asymmetric_wouter_30
7814,293,uniform_asymmetric_wouter_30
7815,414,uniform_asymmetric_wouter_30
7816,414,uniform_asymmetric_wouter_30
7817,545,uniform_asymmetric_wouter_30
7818,469,uniform_asymmetric_wouter_30
7819,469,uniform_asymmetric_wouter_30
7820,469,uniform_asymmetric_wouter_30
7821,469,uniform_asymmetric_wouter_30
7822,207,uniform_asymmetric_wouter_30
7823,207,uniform_asymmetric_wouter_30
7824,207,uniform_asymmetric_wouter_30
7825,207,uniform_asymmetric_wouter_30
7826,207,uniform_asymmetric_wouter_30
7827,207,uniform_asymmetric_wouter_30
7828,207,uniform_asymmetric_wouter_30
7829,201,uniform_asymmetric_wouter_30
7830,201,uniform_asymmetric_wouter_30
7831,201,uniform_asymmetric_wouter_30
7832,201,uniform_asymmetric_wouter_30
7833,201,uniform_asymmetric_wouter_30
7834,201,uniform_asymmetric_wouter_30
7835,201,uniform_asymmetric_wouter_30
7836,201,uniform_asymmetric_wouter_30
7837,201,uniform_asymmetric_wouter_30
7838,201,uniform_asymmetric_wouter_30
7839,201,uniform_asymmetric_wouter_30
7840,201,uniform_asymmetric_wouter_30
7841,201,uniform_asymmetric_wouter_30
7842,253,uniform_asymmetric_wouter_30
7843,253,uniform_asymmetric_wouter_30
7844,253,uniform_asymmetric_wouter_30
7845,253,uniform_asymmetric_wouter_30
7846,253,uniform_asymmetric_wouter_30
7847,253,uniform_asymmetric_wouter_30
7848,253,uniform_asymmetric_wouter_30
7849,253,uniform_asymmetric_wouter_30
7850,253,uniform_asymmetric_wouter_30
7851,253,uniform_asymmetric_wouter_30
7852,253,uniform_asymmetric_wouter_30
7853,253,uniform_asymmetric_wouter_30
7854,249,uniform_asymmetric_wouter_30
7855,249,uniform_asymmetric_wouter_30
7856,249,uniform_asymmetric_wouter_30
7857,249,uniform_asymmetric_wouter_30
7858,310,uniform_asymmetric_wouter_30
7859,310,uniform_asymmetric_wouter_30
7860,276,uniform_asymmetric_wouter_30
7861,566,uniform_asymmetric_wouter_30
7862,566,uniform_asymmetric_wouter_30
7863,566,uniform_asymmetric_wouter_30
7864,566,uniform_asymmetric_wouter_30
7865,327,uniform_asymmetric_wouter_30
7866,327,uniform_asymmetric_wouter_30
7867,327,uniform_asymmetric_wouter_30
7868,327,uniform_asymmetric_wouter_30
7869,327,uniform_asymmetric_wouter_30
7870,622,uniform_asymmetric_wouter_30
7871,622,uniform_asymmetric_wouter_30
7872,230,uniform_asymmetric_wouter_30
7873,230,uniform_asymmetric_wouter_30
7874,246,uniform_asymmetric_wouter_30
7875,248,uniform_asymmetric_wouter_30
7876,413,uniform_asymmetric_wouter_30
7877,573,uniform_asymmetric_wouter_30
7878,573,uniform_asymmetric_wouter_30
7879,573,uniform_asymmetric_wouter_30
7880,573,uniform_asymmetric_wouter_30
7881,151,uniform_asymmetric_wouter_30
7882,151,uniform_asymmetric_wouter_30
7883,151,uniform_asymmetric_wouter_30
7884,151,uniform_asymmetric_wouter_30
7885,151,uniform_asymmetric_wouter_30
7886,173,uniform_asymmetric_wouter_30
7887,173,uniform_asymmetric_wouter_30
7888,173,uniform_asymmetric_wouter_30
7889,173,uniform_asymmetric_wouter_30
7890,173,uniform_asymmetric_wouter_30
7891,161,uniform_asymmetric_wouter_30
7892,161,uniform_asymmetric_wouter_30
7893,161,uniform_asymmetric_wouter_30
7894,161,uniform_asymmetric_wouter_30
7895,161,uniform_asymmetric_wouter_30
7896,161,uniform_asymmetric_wouter_30
7897,161,uniform_asymmetric_wouter_30
7898,161,uniform_asymmetric_wouter_30
7899,161,uniform_asymmetric_wouter_30
7900,161,uniform_asymmetric_wouter_30
7901,161,uniform_asymmetric_wouter_30
7902,161,uniform_asymmetric_wouter_30
7903,161,uniform_asymmetric_wouter_30
7904,161,uniform_asymmetric_wouter_30
7905,161,uniform_asymmetric_wouter_30
7906,161,uniform_asymmetric_wouter_30
7907,176,uniform_asymmetric_wouter_30
7908,176,uniform_asymmetric_wouter_30
7909,176,uniform_asymmetric_wouter_30
7910,190,uniform_asymmetric_wouter_30
7911,190,uniform_asymmetric_wouter_30
7912,190,uniform_asymmetric_wouter_30
7913,190,uniform_asymmetric_wouter_30
7914,190,uniform_asymmetric_wouter_30
7915,190,uniform_asymmetric_wouter_30
7916,190,uniform_asymmetric_wouter_30
7917,360,uniform_asymmetric_wouter_30
7918,360,uniform_asymmetric_wouter_30
7919,360,uniform_asymmetric_wouter_30
7920,360,uniform_asymmetric_wouter_30
7921,360,uniform_asymmetric_wouter_30
7922,360,uniform_asymmetric_wouter_30
7923,360,uniform_asymmetric_wouter_30
7924,360,uniform_asymmetric_wouter_30
7925,360,uniform_asymmetric_wouter_30
7926,360,uniform_asymmetric_wouter_30
7927,276,uniform_asymmetric_wouter_30
7928,276,uniform_asymmetric_wouter_30
7929,276,uniform_asymmetric_wouter_30
7930,276,uniform_asymmetric_wouter_30
7931,276,uniform_asymmetric_wouter_30
7932,276,uniform_asymmetric_wouter_30
7933,276,uniform_asymmetric_wouter_30
7934,276,uniform_asymmetric_wouter_30
7935,277,uniform_asymmetric_wouter_30
7936,277,uniform_asymmetric_wouter_30
7937,277,uniform_asymmetric_wouter_30
7938,277,uniform_asymmetric_wouter_30
7939,277,uniform_asymmetric_wouter_30
7940,277,uniform_asymmetric_wouter_30
7941,277,uniform_asymmetric_wouter_30
7942,277,uniform_asymmetric_wouter_30
7943,277,uniform_asymmetric_wouter_30
7944,277,uniform_asymmetric_wouter_30
7945,277,uniform_asymmetric_wouter_30
7946,277,uniform_asymmetric_wouter_30
7947,277,uniform_asymmetric_wouter_30
7948,277,uniform_asymmetric_wouter_30
7949,277,uniform_asymmetric_wouter_30
7950,277,uniform_asymmetric_wouter_30
7951,275,uniform_asymmetric_wouter_30
7952,271,uniform_asymmetric_wouter_30
7953,271,uniform_asymmetric_wouter_30
7954,271,uniform_asymmetric_wouter_30
7955,271,uniform_asymmetric_wouter_30
7956,271,uniform_asymmetric_wouter_30
7957,271,uniform_asymmetric_wouter_30
7958,271,uniform_asymmetric_wouter_30
7959,271,uniform_asymmetric_wouter_30
7960,271,uniform_asymmetric_wouter_30
7961,271,uniform_asymmetric_wouter_30
7962,183,uniform_asymmetric_wouter_30
7963,183,uniform_asymmetric_wouter_30
7964,183,uniform_asymmetric_wouter_30
7965,183,uniform_asymmetric_wouter_30
7966,183,uniform_asymmetric_wouter_30
7967,183,uniform_asymmetric_wouter_30
7968,183,uniform_asymmetric_wouter_30
7969,183,uniform_asymmetric_wouter_30
7970,183,uniform_asymmetric_wouter_30
7971,175,uniform_asymmetric_wouter_30
7972,175,uniform_asymmetric_wouter_30
7973,175,uniform_asymmetric_wouter_30
7974,175,uniform_asymmetric_wouter_30
7975,161,uniform_asymmetric_wouter_30
7976,161,uniform_asymmetric_wouter_30
7977,161,uniform_asymmetric_wouter_30
7978,161,uniform_asymmetric_wouter_30
7979,161,uniform_asymmetric_wouter_30
7980,161,uniform_asymmetric_wouter_30
7981,161,uniform_asymmetric_wouter_30
7982,198,uniform_asymmetric_wouter_30
7983,198,uniform_asymmetric_wouter_30
7984,198,uniform_asymmetric_wouter_30
7985,236,uniform_asymmetric_wouter_30
7986,236,uniform_asymmetric_wouter_30
7987,160,uniform_asymmetric_wouter_30
7988,160,uniform_asymmetric_wouter_30
7989,160,uniform_asymmetric_wouter_30
7990,160,uniform_asymmetric_wouter_30
7991,176,uniform_asymmetric_wouter_30
7992,176,uniform_asymmetric_wouter_30
7993,176,uniform_asymmetric_wouter_30
7994,214,uniform_asymmetric_wouter_30
7995,214,uniform_asymmetric_wouter_30
7996,214,uniform_asymmetric_wouter_30
7997,214,uniform_asymmetric_wouter_30
7998,214,uniform_asymmetric_wouter_30
7999,214,uniform_asymmetric_wouter_30
8000,214,uniform_asymmetric_wouter_30
8001,214,uniform_asymmetric_wouter_30
8002,214,uniform_asymmetric_wouter_30
8003,214,uniform_asymmetric_wouter_30
8004,214,uniform_asymmetric_wouter_30
8005,214,uniform_asymmetric_wouter_30
8006,214,uniform_asymmetric_wouter_30
8007,214,uniform_asymmetric_wouter_30
8008,214,uniform_asymmetric_wouter_30
8009,214,uniform_asymmetric_wouter_30
8010,214,uniform_asymmetric_wouter_30
8011,214,uniform_asymmetric_wouter_30
8012,214,uniform_asymmetric_wouter_30
8013,214,uniform_asymmetric_wouter_30
8014,214,uniform_asymmetric_wouter_30
8015,214,uniform_asymmetric_wouter_30
8016,214,uniform_asymmetric_wouter_30
8017,218,uniform_asymmetric_wouter_30
8018,218,uniform_asymmetric_wouter_30
8019,218,uniform_asymmetric_wouter_30
8020,218,uniform_asymmetric_wouter_30
8021,218,uniform_asymmetric_wouter_30
8022,218,uniform_asymmetric_wouter_30
8023,218,uniform_asymmetric_wouter_30
8024,218,uniform_asymmetric_wouter_30
8025,218,uniform_asymmetric_wouter_30
8026,218,uniform_asymmetric_wouter_30
8027,218,uniform_asymmetric_wouter_30
8028,218,uniform_asymmetric_wouter_30
8029,218,uniform_asymmetric_wouter_30
8030,218,uniform_asymmetric_wouter_30
8031,218,uniform_asymmetric_wouter_30
8032,218,uniform_asymmetric_wouter_30
8033,218,uniform_asymmetric_wouter_30
8034,218,uniform_asymmetric_wouter_30
8035,218,uniform_asymmetric_wouter_30
8036,214,uniform_asymmetric_wouter_30
8037,214,uniform_asymmetric_wouter_30
8038,214,uniform_asymmetric_wouter_30
8039,214,uniform_asymmetric_wouter_30
8040,214,uniform_asymmetric_wouter_30
8041,214,uniform_asymmetric_wouter_30
8042,214,uniform_asymmetric_wouter_30
8043,214,uniform_asymmetric_wouter_30
8044,214,uniform_asymmetric_wouter_30
8045,214,uniform_asymmetric_wouter_30
8046,214,uniform_asymmetric_wouter_30
8047,214,uniform_asymmetric_wouter_30
8048,214,uniform_asymmetric_wouter_30
8049,214,uniform_asymmetric_wouter_30
8050,188,uniform_asymmetric_wouter_30
8051,188,uniform_asymmetric_wouter_30
8052,188,uniform_asymmetric_wouter_30
8053,188,uniform_asymmetric_wouter_30
8054,497,uniform_asymmetric_wouter_30
8055,497,uniform_asymmetric_wouter_30
8056,497,uniform_asymmetric_wouter_30
8057,178,uniform_asymmetric_wouter_30
8058,178,uniform_asymmetric_wouter_30
8059,178,uniform_asymmetric_wouter_30
8060,178,uniform_asymmetric_wouter_30
8061,178,uniform_asymmetric_wouter_30
8062,186,uniform_asymmetric_wouter_30
8063,186,uniform_asymmetric_wouter_30
8064,162,uniform_asymmetric_wouter_30
8065,162,uniform_asymmetric_wouter_30
8066,162,uniform_asymmetric_wouter_30
8067,162,uniform_asymmetric_wouter_30
8068,162,uniform_asymmetric_wouter_30
8069,162,uniform_asymmetric_wouter_30
8070,162,uniform_asymmetric_wouter_30
8071,162,uniform_asymmetric_wouter_30
8072,162,uniform_asymmetric_wouter_30
8073,162,uniform_asymmetric_wouter_30
8074,193,uniform_asymmetric_wouter_30
8075,368,uniform_asymmetric_wouter_30
8076,368,uniform_asymmetric_wouter_30
8077,368,uniform_asymmetric_wouter_30
8078,368,uniform_asymmetric_wouter_30
8079,368,uniform_asymmetric_wouter_30
8080,368,uniform_asymmetric_wouter_30
8081,368,uniform_asymmetric_wouter_30
8082,161,uniform_asymmetric_wouter_30
8083,161,uniform_asymmetric_wouter_30
8084,161,uniform_asymmetric_wouter_30
8085,161,uniform_asymmetric_wouter_30
8086,161,uniform_asymmetric_wouter_30
8087,161,uniform_asymmetric_wouter_30
8088,161,uniform_asymmetric_wouter_30
8089,161,uniform_asymmetric_wouter_30
8090,161,uniform_asymmetric_wouter_30
8091,161,uniform_asymmetric_wouter_30
8092,161,uniform_asymmetric_wouter_30
8093,161,uniform_asymmetric_wouter_30
8094,161,uniform_asymmetric_wouter_30
8095,161,uniform_asymmetric_wouter_30
8096,161,uniform_asymmetric_wouter_30
8097,161,uniform_asymmetric_wouter_30
8098,161,uniform_asymmetric_wouter_30
8099,161,uniform_asymmetric_wouter_30
8100,161,uniform_asymmetric_wouter_30
8101,161,uniform_asymmetric_wouter_30
8102,161,uniform_asymmetric_wouter_30
8103,161,uniform_asymmetric_wouter_30
8104,161,uniform_asymmetric_wouter_30
8105,161,uniform_asymmetric_wouter_30
8106,161,uniform_asymmetric_wouter_30
8107,161,uniform_asymmetric_wouter_30
8108,161,uniform_asymmetric_wouter_30
8109,161,uniform_asymmetric_wouter_30
8110,161,uniform_asymmetric_wouter_30
8111,161,uniform_asymmetric_wouter_30
8112,161,uniform_asymmetric_wouter_30
8113,161,uniform_asymmetric_wouter_30
8114,161,uniform_asymmetric_wouter_30
8115,161,uniform_asymmetric_wouter_30
8116,161,uniform_asymmetric_wouter_30
8117,161,uniform_asymmetric_wouter_30
8118,161,uniform_asymmetric_wouter_30
8119,161,uniform_asymmetric_wouter_30
8120,161,uniform_asymmetric_wouter_30
8121,161,uniform_asymmetric_wouter_30
8122,189,uniform_asymmetric_wouter_30
8123,190,uniform_asymmetric_wouter_30
8124,190,uniform_asymmetric_wouter_30
8125,190,uniform_asymmetric_wouter_30
8126,190,uniform_asymmetric_wouter_30
8127,190,uniform_asymmetric_wouter_30
8128,190,uniform_asymmetric_wouter_30
8129,175,uniform_asymmetric_wouter_30
8130,175,uniform_asymmetric_wouter_30
8131,175,uniform_asymmetric_wouter_30
8132,175,uniform_asymmetric_wouter_30
8133,175,uniform_asymmetric_wouter_30
8134,175,uniform_asymmetric_wouter_30
8135,175,uniform_asymmetric_wouter_30
8136,175,uniform_asymmetric_wouter_30
8137,175,uniform_asymmetric_wouter_30
8138,175,uniform_asymmetric_wouter_30
8139,175,uniform_asymmetric_wouter_30
8140,175,uniform_asymmetric_wouter_30
8141,175,uniform_asymmetric_wouter_30
8142,175,uniform_asymmetric_wouter_30
8143,175,uniform_asymmetric_wouter_30
8144,175,uniform_asymmetric_wouter_30
8145,174,uniform_asymmetric_wouter_30
8146,174,uniform_asymmetric_wouter_30
8147,174,uniform_asymmetric_wouter_30
8148,186,uniform_asymmetric_wouter_30
8149,186,uniform_asymmetric_wouter_30
8150,186,uniform_asymmetric_wouter_30
8151,186,uniform_asymmetric_wouter_30
8152,186,uniform_asymmetric_wouter_30
8153,186,uniform_asymmetric_wouter_30
8154,186,uniform_asymmetric_wouter_30
8155,186,uniform_asymmetric_wouter_30
8156,186,uniform_asymmetric_wouter_30
8157,186,uniform_asymmetric_wouter_30
8158,186,uniform_asymmetric_wouter_30
8159,186,uniform_asymmetric_wouter_30
8160,186,uniform_asymmetric_wouter_30
8161,188,uniform_asymmetric_wouter_30
8162,188,uniform_asymmetric_wouter_30
8163,188,uniform_asymmetric_wouter_30
8164,188,uniform_asymmetric_wouter_30
8165,188,uniform_asymmetric_wouter_30
8166,188,uniform_asymmetric_wouter_30
8167,191,uniform_asymmetric_wouter_30
8168,191,uniform_asymmetric_wouter_30
8169,191,uniform_asymmetric_wouter_30
8170,191,uniform_asymmetric_wouter_30
8171,191,uniform_asymmetric_wouter_30
8172,191,uniform_asymmetric_wouter_30
8173,191,uniform_asymmetric_wouter_30
8174,191,uniform_asymmetric_wouter_30
8175,191,uniform_asymmetric_wouter_30
8176,191,uniform_asymmetric_wouter_30
8177,191,uniform_asymmetric_wouter_30
8178,191,uniform_asymmetric_wouter_30
8179,191,uniform_asymmetric_wouter_30
8180,191,uniform_asymmetric_wouter_30
8181,191,uniform_asymmetric_wouter_30
8182,191,uniform_asymmetric_wouter_30
8183,189,uniform_asymmetric_wouter_30
8184,189,uniform_asymmetric_wouter_30
8185,189,uniform_asymmetric_wouter_30
8186,182,uniform_asymmetric_wouter_30
8187,182,uniform_asymmetric_wouter_30
8188,154,uniform_asymmetric_wouter_30
8189,189,uniform_asymmetric_wouter_30
8190,189,uniform_asymmetric_wouter_30
8191,189,uniform_asymmetric_wouter_30
8192,189,uniform_asymmetric_wouter_30
8193,189,uniform_asymmetric_wouter_30
8194,142,uniform_asymmetric_wouter_30
8195,142,uniform_asymmetric_wouter_30
8196,205,uniform_asymmetric_wouter_30
8197,205,uniform_asymmetric_wouter_30
8198,205,uniform_asymmetric_wouter_30
8199,211,uniform_asymmetric_wouter_30
8200,211,uniform_asymmetric_wouter_30
8201,211,uniform_asymmetric_wouter_30
8202,211,uniform_asymmetric_wouter_30
8203,155,uniform_asymmetric_wouter_30
8204,155,uniform_asymmetric_wouter_30
8205,155,uniform_asymmetric_wouter_30
8206,155,uniform_asymmetric_wouter_30
8207,155,uniform_asymmetric_wouter_30
8208,155,uniform_asymmetric_wouter_30
8209,155,uniform_asymmetric_wouter_30
8210,155,uniform_asymmetric_wouter_30
8211,155,uniform_asymmetric_wouter_30
8212,155,uniform_asymmetric_wouter_30
8213,579,uniform_asymmetric_wouter_30
8214,579,uniform_asymmetric_wouter_30
8215,579,uniform_asymmetric_wouter_30
8216,225,uniform_asymmetric_wouter_30
8217,225,uniform_asymmetric_wouter_30
8218,225,uniform_asymmetric_wouter_30
8219,158,uniform_asymmetric_wouter_30
8220,158,uniform_asymmetric_wouter_30
8221,158,uniform_asymmetric_wouter_30
8222,158,uniform_asymmetric_wouter_30
8223,158,uniform_asymmetric_wouter_30
8224,158,uniform_asymmetric_wouter_30
8225,158,uniform_asymmetric_wouter_30
8226,158,uniform_asymmetric_wouter_30
8227,158,uniform_asymmetric_wouter_30
8228,220,uniform_asymmetric_wouter_30
8229,220,uniform_asymmetric_wouter_30
8230,158,uniform_asymmetric_wouter_30
8231,158,uniform_asymmetric_wouter_30
8232,158,uniform_asymmetric_wouter_30
8233,158,uniform_asymmetric_wouter_30
8234,158,uniform_asymmetric_wouter_30
8235,158,uniform_asymmetric_wouter_30
8236,231,uniform_asymmetric_wouter_30
8237,231,uniform_asymmetric_wouter_30
8238,335,uniform_asymmetric_wouter_30
8239,335,uniform_asymmetric_wouter_30
8240,246,uniform_asymmetric_wouter_30
8241,172,uniform_asymmetric_wouter_30
8242,172,uniform_asymmetric_wouter_30
8243,172,uniform_asymmetric_wouter_30
8244,144,uniform_asymmetric_wouter_30
8245,144,uniform_asymmetric_wouter_30
8246,158,uniform_asymmetric_wouter_30
8247,158,uniform_asymmetric_wouter_30
8248,158,uniform_asymmetric_wouter_30
8249,152,uniform_asymmetric_wouter_30
8250,152,uniform_asymmetric_wouter_30
8251,152,uniform_asymmetric_wouter_30
8252,152,uniform_asymmetric_wouter_30
8253,154,uniform_asymmetric_wouter_30
8254,154,uniform_asymmetric_wouter_30
8255,154,uniform_asymmetric_wouter_30
8256,154,uniform_asymmetric_wouter_30
8257,154,uniform_asymmetric_wouter_30
8258,154,uniform_asymmetric_wouter_30
8259,154,uniform_asymmetric_wouter_30
8260,154,uniform_asymmetric_wouter_30
8261,168,uniform_asymmetric_wouter_30
8262,168,uniform_asymmetric_wouter_30
8263,168,uniform_asymmetric_wouter_30
8264,156,uniform_asymmetric_wouter_30
8265,156,uniform_asymmetric_wouter_30
8266,156,uniform_asymmetric_wouter_30
8267,156,uniform_asymmetric_wouter_30
8268,156,uniform_asymmetric_wouter_30
8269,156,uniform_asymmetric_wouter_30
8270,156,uniform_asymmetric_wouter_30
8271,156,uniform_asymmetric_wouter_30
8272,156,uniform_asymmetric_wouter_30
8273,156,uniform_asymmetric_wouter_30
8274,156,uniform_asymmetric_wouter_30
8275,156,uniform_asymmetric_wouter_30
8276,147,uniform_asymmetric_wouter_30
8277,147,uniform_asymmetric_wouter_30
8278,147,uniform_asymmetric_wouter_30
8279,147,uniform_asymmetric_wouter_30
8280,147,uniform_asymmetric_wouter_30
8281,147,uniform_asymmetric_wouter_30
8282,147,uniform_asymmetric_wouter_30
8283,176,uniform_asymmetric_wouter_30
8284,175,uniform_asymmetric_wouter_30
8285,176,uniform_asymmetric_wouter_30
8286,176,uniform_asymmetric_wouter_30
8287,176,uniform_asymmetric_wouter_30
8288,176,uniform_asymmetric_wouter_30
8289,176,uniform_asymmetric_wouter_30
8290,176,uniform_asymmetric_wouter_30
8291,176,uniform_asymmetric_wouter_30
8292,176,uniform_asymmetric_wouter_30
8293,176,uniform_asymmetric_wouter_30
8294,176,uniform_asymmetric_wouter_30
8295,196,uniform_asymmetric_wouter_30
8296,196,uniform_asymmetric_wouter_30
8297,201,uniform_asymmetric_wouter_30
8298,212,uniform_asymmetric_wouter_30
8299,212,uniform_asymmetric_wouter_30
8300,253,uniform_asymmetric_wouter_30
8301,253,uniform_asymmetric_wouter_30
8302,253,uniform_asymmetric_wouter_30
8303,232,uniform_asymmetric_wouter_30
8304,258,uniform_asymmetric_wouter_30
8305,248,uniform_asymmetric_wouter_30
8306,223,uniform_asymmetric_wouter_30
8307,261,uniform_asymmetric_wouter_30
8308,169,uniform_asymmetric_wouter_30
8309,169,uniform_asymmetric_wouter_30
8310,169,uniform_asymmetric_wouter_30
8311,169,uniform_asymmetric_wouter_30
8312,169,uniform_asymmetric_wouter_30
8313,156,uniform_asymmetric_wouter_30
8314,156,uniform_asymmetric_wouter_30
8315,156,uniform_asymmetric_wouter_30
8316,156,uniform_asymmetric_wouter_30
8317,157,uniform_asymmetric_wouter_30
8318,157,uniform_asymmetric_wouter_30
8319,157,uniform_asymmetric_wouter_30
8320,157,uniform_asymmetric_wouter_30
8321,157,uniform_asymmetric_wouter_30
8322,157,uniform_asymmetric_wouter_30
8323,157,uniform_asymmetric_wouter_30
8324,157,uniform_asymmetric_wouter_30
8325,283,uniform_asymmetric_wouter_30
8326,283,uniform_asymmetric_wouter_30
8327,283,uniform_asymmetric_wouter_30
8328,283,uniform_asymmetric_wouter_30
8329,283,uniform_asymmetric_wouter_30
8330,283,uniform_asymmetric_wouter_30
8331,283,uniform_asymmetric_wouter_30
8332,283,uniform_asymmetric_wouter_30
8333,283,uniform_asymmetric_wouter_30
8334,283,uniform_asymmetric_wouter_30
8335,283,uniform_asymmetric_wouter_30
8336,283,uniform_asymmetric_wouter_30
8337,283,uniform_asymmetric_wouter_30
8338,283,uniform_asymmetric_wouter_30
8339,283,uniform_asymmetric_wouter_30
8340,230,uniform_asymmetric_wouter_30
8341,230,uniform_asymmetric_wouter_30
8342,230,uniform_asymmetric_wouter_30
8343,230,uniform_asymmetric_wouter_30
8344,230,uniform_asymmetric_wouter_30
8345,230,uniform_asymmetric_wouter_30
8346,230,uniform_asymmetric_wouter_30
8347,230,uniform_asymmetric_wouter_30
8348,230,uniform_asymmetric_wouter_30
8349,230,uniform_asymmetric_wouter_30
8350,230,uniform_asymmetric_wouter_30
8351,230,uniform_asymmetric_wouter_30
8352,230,uniform_asymmetric_wouter_30
8353,230,uniform_asymmetric_wouter_30
8354,230,uniform_asymmetric_wouter_30
8355,230,uniform_asymmetric_wouter_30
8356,230,uniform_asymmetric_wouter_30
8357,270,uniform_asymmetric_wouter_30
8358,270,uniform_asymmetric_wouter_30
8359,270,uniform_asymmetric_wouter_30
8360,270,uniform_asymmetric_wouter_30
8361,270,uniform_asymmetric_wouter_30
8362,270,uniform_asymmetric_wouter_30
8363,225,uniform_asymmetric_wouter_30
8364,225,uniform_asymmetric_wouter_30
8365,225,uniform_asymmetric_wouter_30
8366,225,uniform_asymmetric_wouter_30
8367,225,uniform_asymmetric_wouter_30
8368,225,uniform_asymmetric_wouter_30
8369,225,uniform_asymmetric_wouter_30
8370,225,uniform_asymmetric_wouter_30
8371,225,uniform_asymmetric_wouter_30
8372,225,uniform_asymmetric_wouter_30
8373,225,uniform_asymmetric_wouter_30
8374,225,uniform_asymmetric_wouter_30
8375,225,uniform_asymmetric_wouter_30
8376,225,uniform_asymmetric_wouter_30
8377,225,uniform_asymmetric_wouter_30
8378,225,uniform_asymmetric_wouter_30
8379,225,uniform_asymmetric_wouter_30
8380,225,uniform_asymmetric_wouter_30
8381,225,uniform_asymmetric_wouter_30
8382,225,uniform_asymmetric_wouter_30
8383,225,uniform_asymmetric_wouter_30
8384,225,uniform_asymmetric_wouter_30
8385,225,uniform_asymmetric_wouter_30
8386,225,uniform_asymmetric_wouter_30
8387,225,uniform_asymmetric_wouter_30
8388,164,uniform_asymmetric_wouter_30
8389,164,uniform_asymmetric_wouter_30
8390,164,uniform_asymmetric_wouter_30
8391,164,uniform_asymmetric_wouter_30
8392,164,uniform_asymmetric_wouter_30
8393,164,uniform_asymmetric_wouter_30
8394,164,uniform_asymmetric_wouter_30
8395,164,uniform_asymmetric_wouter_30
8396,164,uniform_asymmetric_wouter_30
8397,164,uniform_asymmetric_wouter_30
8398,164,uniform_asymmetric_wouter_30
8399,164,uniform_asymmetric_wouter_30
8400,214,uniform_asymmetric_wouter_30
8401,214,uniform_asymmetric_wouter_30
8402,214,uniform_asymmetric_wouter_30
8403,214,uniform_asymmetric_wouter_30
8404,214,uniform_asymmetric_wouter_30
8405,214,uniform_asymmetric_wouter_30
8406,158,uniform_asymmetric_wouter_30
8407,158,uniform_asymmetric_wouter_30
8408,158,uniform_asymmetric_wouter_30
8409,158,uniform_asymmetric_wouter_30
8410,158,uniform_asymmetric_wouter_30
8411,158,uniform_asymmetric_wouter_30
8412,158,uniform_asymmetric_wouter_30
8413,158,uniform_asymmetric_wouter_30
8414,158,uniform_asymmetric_wouter_30
8415,158,uniform_asymmetric_wouter_30
8416,165,uniform_asymmetric_wouter_30
8417,165,uniform_asymmetric_wouter_30
8418,165,uniform_asymmetric_wouter_30
8419,165,uniform_asymmetric_wouter_30
8420,165,uniform_asymmetric_wouter_30
8421,165,uniform_asymmetric_wouter_30
8422,165,uniform_asymmetric_wouter_30
8423,165,uniform_asymmetric_wouter_30
8424,225,uniform_asymmetric_wouter_30
8425,448,uniform_asymmetric_wouter_30
8426,216,uniform_asymmetric_wouter_30
8427,160,uniform_asymmetric_wouter_30
8428,160,uniform_asymmetric_wouter_30
8429,160,uniform_asymmetric_wouter_30
8430,160,uniform_asymmetric_wouter_30
8431,160,uniform_asymmetric_wouter_30
8432,160,uniform_asymmetric_wouter_30
8433,160,uniform_asymmetric_wouter_30
8434,297,uniform_asymmetric_wouter_30
8435,297,uniform_asymmetric_wouter_30
8436,297,uniform_asymmetric_wouter_30
