Generation,Iterations,Configuration
7176,1203,uniform_euclidean_wouter_20
7177,1122,uniform_euclidean_wouter_20
7178,1122,uniform_euclidean_wouter_20
7179,1089,uniform_euclidean_wouter_20
7180,1029,uniform_euclidean_wouter_20
7181,1029,uniform_euclidean_wouter_20
7182,975,uniform_euclidean_wouter_20
7183,975,uniform_euclidean_wouter_20
7184,975,uniform_euclidean_wouter_20
7185,987,uniform_euclidean_wouter_20
7186,1108,uniform_euclidean_wouter_20
7187,1108,uniform_euclidean_wouter_20
7188,1108,uniform_euclidean_wouter_20
7189,1108,uniform_euclidean_wouter_20
7190,1108,uniform_euclidean_wouter_20
7191,1108,uniform_euclidean_wouter_20
7192,1250,uniform_euclidean_wouter_20
7193,1250,uniform_euclidean_wouter_20
7194,1264,uniform_euclidean_wouter_20
7195,1264,uniform_euclidean_wouter_20
7196,738,uniform_euclidean_wouter_20
7197,601,uniform_euclidean_wouter_20
7198,963,uniform_euclidean_wouter_20
7199,1296,uniform_euclidean_wouter_20
7200,734,uniform_euclidean_wouter_20
7201,734,uniform_euclidean_wouter_20
7202,734,uniform_euclidean_wouter_20
7203,894,uniform_euclidean_wouter_20
7204,870,uniform_euclidean_wouter_20
7205,1655,uniform_euclidean_wouter_20
7206,1655,uniform_euclidean_wouter_20
7207,1655,uniform_euclidean_wouter_20
7208,1546,uniform_euclidean_wouter_20
7209,2552,uniform_euclidean_wouter_20
7210,2552,uniform_euclidean_wouter_20
7211,2552,uniform_euclidean_wouter_20
7212,2550,uniform_euclidean_wouter_20
7213,1867,uniform_euclidean_wouter_20
7214,1778,uniform_euclidean_wouter_20
7215,1715,uniform_euclidean_wouter_20
7216,856,uniform_euclidean_wouter_20
7217,856,uniform_euclidean_wouter_20
7218,841,uniform_euclidean_wouter_20
7219,841,uniform_euclidean_wouter_20
7220,874,uniform_euclidean_wouter_20
7221,1027,uniform_euclidean_wouter_20
7222,922,uniform_euclidean_wouter_20
7223,396,uniform_euclidean_wouter_20
7224,396,uniform_euclidean_wouter_20
7225,396,uniform_euclidean_wouter_20
7226,356,uniform_euclidean_wouter_20
7227,356,uniform_euclidean_wouter_20
7228,414,uniform_euclidean_wouter_20
7229,998,uniform_euclidean_wouter_20
7230,999,uniform_euclidean_wouter_20
7231,1000,uniform_euclidean_wouter_20
7232,990,uniform_euclidean_wouter_20
7233,997,uniform_euclidean_wouter_20
7234,996,uniform_euclidean_wouter_20
7235,996,uniform_euclidean_wouter_20
7236,1655,uniform_euclidean_wouter_20
7237,1312,uniform_euclidean_wouter_20
7238,1312,uniform_euclidean_wouter_20
7239,1312,uniform_euclidean_wouter_20
7240,912,uniform_euclidean_wouter_20
7241,1045,uniform_euclidean_wouter_20
7242,874,uniform_euclidean_wouter_20
7243,1161,uniform_euclidean_wouter_20
7244,1161,uniform_euclidean_wouter_20
7245,1412,uniform_euclidean_wouter_20
7246,1412,uniform_euclidean_wouter_20
7247,1493,uniform_euclidean_wouter_20
7248,602,uniform_euclidean_wouter_20
7249,925,uniform_euclidean_wouter_20
7250,1055,uniform_euclidean_wouter_20
7251,961,uniform_euclidean_wouter_20
7252,1175,uniform_euclidean_wouter_20
7253,1175,uniform_euclidean_wouter_20
7254,1175,uniform_euclidean_wouter_20
7255,1175,uniform_euclidean_wouter_20
7256,1445,uniform_euclidean_wouter_20
7257,2686,uniform_euclidean_wouter_20
7258,1446,uniform_euclidean_wouter_20
7259,1446,uniform_euclidean_wouter_20
7260,1595,uniform_euclidean_wouter_20
7261,1595,uniform_euclidean_wouter_20
7262,2478,uniform_euclidean_wouter_20
7263,2478,uniform_euclidean_wouter_20
7264,1800,uniform_euclidean_wouter_20
7265,1388,uniform_euclidean_wouter_20
7266,1740,uniform_euclidean_wouter_20
7267,1740,uniform_euclidean_wouter_20
7268,1740,uniform_euclidean_wouter_20
7269,1740,uniform_euclidean_wouter_20
7270,1640,uniform_euclidean_wouter_20
7271,1640,uniform_euclidean_wouter_20
7272,1640,uniform_euclidean_wouter_20
7273,1696,uniform_euclidean_wouter_20
7274,1405,uniform_euclidean_wouter_20
7275,1405,uniform_euclidean_wouter_20
7276,1405,uniform_euclidean_wouter_20
7277,1405,uniform_euclidean_wouter_20
7278,1422,uniform_euclidean_wouter_20
7279,4324,uniform_euclidean_wouter_20
7280,4324,uniform_euclidean_wouter_20
7281,3544,uniform_euclidean_wouter_20
7282,3724,uniform_euclidean_wouter_20
7283,2353,uniform_euclidean_wouter_20
7284,2981,uniform_euclidean_wouter_20
7285,3015,uniform_euclidean_wouter_20
7286,2082,uniform_euclidean_wouter_20
7287,2109,uniform_euclidean_wouter_20
7288,2091,uniform_euclidean_wouter_20
7289,2070,uniform_euclidean_wouter_20
7290,2070,uniform_euclidean_wouter_20
7291,2070,uniform_euclidean_wouter_20
7292,2070,uniform_euclidean_wouter_20
7293,2071,uniform_euclidean_wouter_20
7294,2563,uniform_euclidean_wouter_20
7295,2648,uniform_euclidean_wouter_20
7296,2648,uniform_euclidean_wouter_20
7297,1966,uniform_euclidean_wouter_20
7298,1598,uniform_euclidean_wouter_20
7299,1600,uniform_euclidean_wouter_20
7300,1587,uniform_euclidean_wouter_20
7301,1587,uniform_euclidean_wouter_20
7302,1595,uniform_euclidean_wouter_20
7303,337,uniform_euclidean_wouter_20
7304,360,uniform_euclidean_wouter_20
7305,360,uniform_euclidean_wouter_20
7306,360,uniform_euclidean_wouter_20
7307,360,uniform_euclidean_wouter_20
7308,352,uniform_euclidean_wouter_20
7309,352,uniform_euclidean_wouter_20
7310,349,uniform_euclidean_wouter_20
7311,349,uniform_euclidean_wouter_20
7312,349,uniform_euclidean_wouter_20
7313,359,uniform_euclidean_wouter_20
7314,388,uniform_euclidean_wouter_20
7315,508,uniform_euclidean_wouter_20
7316,347,uniform_euclidean_wouter_20
7317,347,uniform_euclidean_wouter_20
7318,347,uniform_euclidean_wouter_20
7319,347,uniform_euclidean_wouter_20
7320,349,uniform_euclidean_wouter_20
7321,356,uniform_euclidean_wouter_20
7322,375,uniform_euclidean_wouter_20
7323,406,uniform_euclidean_wouter_20
7324,406,uniform_euclidean_wouter_20
7325,406,uniform_euclidean_wouter_20
7326,406,uniform_euclidean_wouter_20
7327,527,uniform_euclidean_wouter_20
7328,527,uniform_euclidean_wouter_20
7329,527,uniform_euclidean_wouter_20
7330,527,uniform_euclidean_wouter_20
7331,527,uniform_euclidean_wouter_20
7332,527,uniform_euclidean_wouter_20
7333,527,uniform_euclidean_wouter_20
7334,527,uniform_euclidean_wouter_20
7335,527,uniform_euclidean_wouter_20
7336,653,uniform_euclidean_wouter_20
7337,653,uniform_euclidean_wouter_20
7338,501,uniform_euclidean_wouter_20
7339,501,uniform_euclidean_wouter_20
7340,777,uniform_euclidean_wouter_20
7341,524,uniform_euclidean_wouter_20
7342,1689,uniform_euclidean_wouter_20
7343,524,uniform_euclidean_wouter_20
7344,524,uniform_euclidean_wouter_20
7345,535,uniform_euclidean_wouter_20
7346,535,uniform_euclidean_wouter_20
7347,534,uniform_euclidean_wouter_20
7348,534,uniform_euclidean_wouter_20
7349,744,uniform_euclidean_wouter_20
7350,744,uniform_euclidean_wouter_20
7351,744,uniform_euclidean_wouter_20
7352,651,uniform_euclidean_wouter_20
7353,912,uniform_euclidean_wouter_20
7354,990,uniform_euclidean_wouter_20
7355,990,uniform_euclidean_wouter_20
7356,366,uniform_euclidean_wouter_20
7357,935,uniform_euclidean_wouter_20
7358,989,uniform_euclidean_wouter_20
7359,989,uniform_euclidean_wouter_20
7360,989,uniform_euclidean_wouter_20
7361,961,uniform_euclidean_wouter_20
7362,961,uniform_euclidean_wouter_20
7363,1148,uniform_euclidean_wouter_20
7364,1148,uniform_euclidean_wouter_20
7365,1147,uniform_euclidean_wouter_20
7366,1019,uniform_euclidean_wouter_20
7367,1019,uniform_euclidean_wouter_20
7368,768,uniform_euclidean_wouter_20
7369,768,uniform_euclidean_wouter_20
7370,772,uniform_euclidean_wouter_20
7371,805,uniform_euclidean_wouter_20
7372,826,uniform_euclidean_wouter_20
7373,679,uniform_euclidean_wouter_20
7374,679,uniform_euclidean_wouter_20
7375,678,uniform_euclidean_wouter_20
7376,678,uniform_euclidean_wouter_20
7377,691,uniform_euclidean_wouter_20
7378,692,uniform_euclidean_wouter_20
7379,690,uniform_euclidean_wouter_20
7380,690,uniform_euclidean_wouter_20
7381,612,uniform_euclidean_wouter_20
7382,681,uniform_euclidean_wouter_20
7383,674,uniform_euclidean_wouter_20
7384,1203,uniform_euclidean_wouter_20
7385,1205,uniform_euclidean_wouter_20
7386,1205,uniform_euclidean_wouter_20
7387,1205,uniform_euclidean_wouter_20
7388,489,uniform_euclidean_wouter_20
7389,315,uniform_euclidean_wouter_20
7390,315,uniform_euclidean_wouter_20
7391,312,uniform_euclidean_wouter_20
7392,312,uniform_euclidean_wouter_20
7393,312,uniform_euclidean_wouter_20
7394,312,uniform_euclidean_wouter_20
7395,1042,uniform_euclidean_wouter_20
7396,1090,uniform_euclidean_wouter_20
7397,1090,uniform_euclidean_wouter_20
7398,2285,uniform_euclidean_wouter_20
7399,2277,uniform_euclidean_wouter_20
7400,2277,uniform_euclidean_wouter_20
7401,2253,uniform_euclidean_wouter_20
7402,2253,uniform_euclidean_wouter_20
7403,2132,uniform_euclidean_wouter_20
7404,1762,uniform_euclidean_wouter_20
7405,1762,uniform_euclidean_wouter_20
7406,2060,uniform_euclidean_wouter_20
7407,2060,uniform_euclidean_wouter_20
7408,1950,uniform_euclidean_wouter_20
7409,1950,uniform_euclidean_wouter_20
7410,1950,uniform_euclidean_wouter_20
7411,1822,uniform_euclidean_wouter_20
7412,1822,uniform_euclidean_wouter_20
7413,1828,uniform_euclidean_wouter_20
7414,1734,uniform_euclidean_wouter_20
7415,1652,uniform_euclidean_wouter_20
7416,1493,uniform_euclidean_wouter_20
7417,1753,uniform_euclidean_wouter_20
7418,1398,uniform_euclidean_wouter_20
7419,1707,uniform_euclidean_wouter_20
7420,1724,uniform_euclidean_wouter_20
7421,1821,uniform_euclidean_wouter_20
7422,1800,uniform_euclidean_wouter_20
7423,529,uniform_euclidean_wouter_20
7424,1073,uniform_euclidean_wouter_20
7425,1026,uniform_euclidean_wouter_20
7426,971,uniform_euclidean_wouter_20
7427,953,uniform_euclidean_wouter_20
7428,953,uniform_euclidean_wouter_20
7429,770,uniform_euclidean_wouter_20
7430,770,uniform_euclidean_wouter_20
7431,770,uniform_euclidean_wouter_20
7432,803,uniform_euclidean_wouter_20
7433,803,uniform_euclidean_wouter_20
7434,803,uniform_euclidean_wouter_20
7435,777,uniform_euclidean_wouter_20
7436,806,uniform_euclidean_wouter_20
7437,897,uniform_euclidean_wouter_20
7438,897,uniform_euclidean_wouter_20
7439,782,uniform_euclidean_wouter_20
7440,825,uniform_euclidean_wouter_20
7441,785,uniform_euclidean_wouter_20
7442,785,uniform_euclidean_wouter_20
7443,785,uniform_euclidean_wouter_20
7444,776,uniform_euclidean_wouter_20
7445,444,uniform_euclidean_wouter_20
7446,780,uniform_euclidean_wouter_20
7447,720,uniform_euclidean_wouter_20
7448,720,uniform_euclidean_wouter_20
7449,785,uniform_euclidean_wouter_20
7450,426,uniform_euclidean_wouter_20
7451,224,uniform_euclidean_wouter_20
7452,224,uniform_euclidean_wouter_20
7453,224,uniform_euclidean_wouter_20
7454,224,uniform_euclidean_wouter_20
7455,224,uniform_euclidean_wouter_20
7456,224,uniform_euclidean_wouter_20
7457,224,uniform_euclidean_wouter_20
7458,224,uniform_euclidean_wouter_20
7459,224,uniform_euclidean_wouter_20
7460,240,uniform_euclidean_wouter_20
7461,240,uniform_euclidean_wouter_20
7462,240,uniform_euclidean_wouter_20
7463,240,uniform_euclidean_wouter_20
7464,311,uniform_euclidean_wouter_20
7465,335,uniform_euclidean_wouter_20
7466,335,uniform_euclidean_wouter_20
7467,335,uniform_euclidean_wouter_20
7468,335,uniform_euclidean_wouter_20
7469,315,uniform_euclidean_wouter_20
7470,445,uniform_euclidean_wouter_20
7471,445,uniform_euclidean_wouter_20
7472,365,uniform_euclidean_wouter_20
7473,365,uniform_euclidean_wouter_20
7474,371,uniform_euclidean_wouter_20
7475,371,uniform_euclidean_wouter_20
7476,309,uniform_euclidean_wouter_20
7477,309,uniform_euclidean_wouter_20
7478,459,uniform_euclidean_wouter_20
7479,442,uniform_euclidean_wouter_20
7480,389,uniform_euclidean_wouter_20
7481,369,uniform_euclidean_wouter_20
7482,381,uniform_euclidean_wouter_20
7483,242,uniform_euclidean_wouter_20
7484,376,uniform_euclidean_wouter_20
7485,376,uniform_euclidean_wouter_20
7486,182,uniform_euclidean_wouter_20
7487,182,uniform_euclidean_wouter_20
7488,182,uniform_euclidean_wouter_20
7489,232,uniform_euclidean_wouter_20
7490,232,uniform_euclidean_wouter_20
7491,222,uniform_euclidean_wouter_20
7492,222,uniform_euclidean_wouter_20
7493,215,uniform_euclidean_wouter_20
7494,215,uniform_euclidean_wouter_20
7495,186,uniform_euclidean_wouter_20
7496,458,uniform_euclidean_wouter_20
7497,665,uniform_euclidean_wouter_20
7498,665,uniform_euclidean_wouter_20
7499,407,uniform_euclidean_wouter_20
7500,708,uniform_euclidean_wouter_20
7501,456,uniform_euclidean_wouter_20
7502,456,uniform_euclidean_wouter_20
7503,449,uniform_euclidean_wouter_20
7504,449,uniform_euclidean_wouter_20
7505,449,uniform_euclidean_wouter_20
7506,446,uniform_euclidean_wouter_20
7507,513,uniform_euclidean_wouter_20
7508,513,uniform_euclidean_wouter_20
7509,513,uniform_euclidean_wouter_20
7510,513,uniform_euclidean_wouter_20
7511,656,uniform_euclidean_wouter_20
7512,485,uniform_euclidean_wouter_20
7513,403,uniform_euclidean_wouter_20
7514,403,uniform_euclidean_wouter_20
7515,403,uniform_euclidean_wouter_20
7516,406,uniform_euclidean_wouter_20
7517,275,uniform_euclidean_wouter_20
7518,275,uniform_euclidean_wouter_20
7519,275,uniform_euclidean_wouter_20
7520,297,uniform_euclidean_wouter_20
7521,297,uniform_euclidean_wouter_20
7522,297,uniform_euclidean_wouter_20
7523,297,uniform_euclidean_wouter_20
7524,297,uniform_euclidean_wouter_20
7525,297,uniform_euclidean_wouter_20
7526,261,uniform_euclidean_wouter_20
7527,465,uniform_euclidean_wouter_20
7528,252,uniform_euclidean_wouter_20
7529,252,uniform_euclidean_wouter_20
7530,356,uniform_euclidean_wouter_20
7531,356,uniform_euclidean_wouter_20
7532,356,uniform_euclidean_wouter_20
7533,356,uniform_euclidean_wouter_20
7534,396,uniform_euclidean_wouter_20
7535,301,uniform_euclidean_wouter_20
7536,307,uniform_euclidean_wouter_20
7537,307,uniform_euclidean_wouter_20
7538,307,uniform_euclidean_wouter_20
7539,307,uniform_euclidean_wouter_20
7540,331,uniform_euclidean_wouter_20
7541,247,uniform_euclidean_wouter_20
7542,247,uniform_euclidean_wouter_20
7543,168,uniform_euclidean_wouter_20
7544,149,uniform_euclidean_wouter_20
7545,149,uniform_euclidean_wouter_20
7546,228,uniform_euclidean_wouter_20
7547,99,uniform_euclidean_wouter_20
7548,113,uniform_euclidean_wouter_20
7549,113,uniform_euclidean_wouter_20
7550,145,uniform_euclidean_wouter_20
7551,145,uniform_euclidean_wouter_20
7552,145,uniform_euclidean_wouter_20
7553,145,uniform_euclidean_wouter_20
7554,139,uniform_euclidean_wouter_20
7555,139,uniform_euclidean_wouter_20
7556,142,uniform_euclidean_wouter_20
7557,407,uniform_euclidean_wouter_20
7558,407,uniform_euclidean_wouter_20
7559,407,uniform_euclidean_wouter_20
7560,407,uniform_euclidean_wouter_20
7561,322,uniform_euclidean_wouter_20
7562,322,uniform_euclidean_wouter_20
7563,254,uniform_euclidean_wouter_20
7564,254,uniform_euclidean_wouter_20
7565,254,uniform_euclidean_wouter_20
7566,254,uniform_euclidean_wouter_20
7567,229,uniform_euclidean_wouter_20
7568,232,uniform_euclidean_wouter_20
7569,232,uniform_euclidean_wouter_20
7570,226,uniform_euclidean_wouter_20
7571,226,uniform_euclidean_wouter_20
7572,226,uniform_euclidean_wouter_20
7573,194,uniform_euclidean_wouter_20
7574,183,uniform_euclidean_wouter_20
7575,376,uniform_euclidean_wouter_20
7576,395,uniform_euclidean_wouter_20
7577,365,uniform_euclidean_wouter_20
7578,534,uniform_euclidean_wouter_20
7579,365,uniform_euclidean_wouter_20
7580,268,uniform_euclidean_wouter_20
7581,268,uniform_euclidean_wouter_20
7582,220,uniform_euclidean_wouter_20
7583,152,uniform_euclidean_wouter_20
7584,156,uniform_euclidean_wouter_20
7585,156,uniform_euclidean_wouter_20
7586,156,uniform_euclidean_wouter_20
7587,156,uniform_euclidean_wouter_20
7588,285,uniform_euclidean_wouter_20
7589,263,uniform_euclidean_wouter_20
7590,263,uniform_euclidean_wouter_20
7591,290,uniform_euclidean_wouter_20
7592,290,uniform_euclidean_wouter_20
7593,290,uniform_euclidean_wouter_20
7594,290,uniform_euclidean_wouter_20
7595,290,uniform_euclidean_wouter_20
7596,314,uniform_euclidean_wouter_20
7597,314,uniform_euclidean_wouter_20
7598,208,uniform_euclidean_wouter_20
7599,189,uniform_euclidean_wouter_20
7600,189,uniform_euclidean_wouter_20
7601,189,uniform_euclidean_wouter_20
7602,189,uniform_euclidean_wouter_20
7603,189,uniform_euclidean_wouter_20
7604,127,uniform_euclidean_wouter_20
7605,127,uniform_euclidean_wouter_20
7606,146,uniform_euclidean_wouter_20
7607,146,uniform_euclidean_wouter_20
7608,164,uniform_euclidean_wouter_20
7609,164,uniform_euclidean_wouter_20
7610,164,uniform_euclidean_wouter_20
7611,164,uniform_euclidean_wouter_20
7612,164,uniform_euclidean_wouter_20
7613,170,uniform_euclidean_wouter_20
7614,199,uniform_euclidean_wouter_20
7615,199,uniform_euclidean_wouter_20
7616,199,uniform_euclidean_wouter_20
7617,199,uniform_euclidean_wouter_20
7618,301,uniform_euclidean_wouter_20
7619,196,uniform_euclidean_wouter_20
7620,180,uniform_euclidean_wouter_20
7621,180,uniform_euclidean_wouter_20
7622,180,uniform_euclidean_wouter_20
7623,180,uniform_euclidean_wouter_20
7624,291,uniform_euclidean_wouter_20
7625,244,uniform_euclidean_wouter_20
7626,244,uniform_euclidean_wouter_20
7627,485,uniform_euclidean_wouter_20
7628,485,uniform_euclidean_wouter_20
7629,511,uniform_euclidean_wouter_20
7630,348,uniform_euclidean_wouter_20
7631,348,uniform_euclidean_wouter_20
7632,335,uniform_euclidean_wouter_20
7633,485,uniform_euclidean_wouter_20
7634,485,uniform_euclidean_wouter_20
7635,364,uniform_euclidean_wouter_20
7636,314,uniform_euclidean_wouter_20
7637,342,uniform_euclidean_wouter_20
7638,375,uniform_euclidean_wouter_20
7639,375,uniform_euclidean_wouter_20
7640,349,uniform_euclidean_wouter_20
7641,320,uniform_euclidean_wouter_20
7642,320,uniform_euclidean_wouter_20
7643,254,uniform_euclidean_wouter_20
7644,260,uniform_euclidean_wouter_20
7645,260,uniform_euclidean_wouter_20
7646,260,uniform_euclidean_wouter_20
7647,260,uniform_euclidean_wouter_20
7648,375,uniform_euclidean_wouter_20
7649,375,uniform_euclidean_wouter_20
7650,375,uniform_euclidean_wouter_20
7651,1074,uniform_euclidean_wouter_20
7652,411,uniform_euclidean_wouter_20
7653,498,uniform_euclidean_wouter_20
7654,498,uniform_euclidean_wouter_20
7655,391,uniform_euclidean_wouter_20
7656,390,uniform_euclidean_wouter_20
7657,1372,uniform_euclidean_wouter_20
7658,1372,uniform_euclidean_wouter_20
7659,1820,uniform_euclidean_wouter_20
7660,717,uniform_euclidean_wouter_20
7661,714,uniform_euclidean_wouter_20
7662,714,uniform_euclidean_wouter_20
7663,714,uniform_euclidean_wouter_20
7664,714,uniform_euclidean_wouter_20
7665,746,uniform_euclidean_wouter_20
7666,774,uniform_euclidean_wouter_20
7667,774,uniform_euclidean_wouter_20
7668,774,uniform_euclidean_wouter_20
7669,774,uniform_euclidean_wouter_20
7670,774,uniform_euclidean_wouter_20
7671,774,uniform_euclidean_wouter_20
7672,777,uniform_euclidean_wouter_20
7673,778,uniform_euclidean_wouter_20
7674,896,uniform_euclidean_wouter_20
7675,1429,uniform_euclidean_wouter_20
7676,1429,uniform_euclidean_wouter_20
7677,1429,uniform_euclidean_wouter_20
7678,507,uniform_euclidean_wouter_20
7679,507,uniform_euclidean_wouter_20
7680,1132,uniform_euclidean_wouter_20
7681,940,uniform_euclidean_wouter_20
7682,2933,uniform_euclidean_wouter_20
7683,2909,uniform_euclidean_wouter_20
7684,4064,uniform_euclidean_wouter_20
7685,4087,uniform_euclidean_wouter_20
7686,3090,uniform_euclidean_wouter_20
7687,3956,uniform_euclidean_wouter_20
7688,3938,uniform_euclidean_wouter_20
7689,4011,uniform_euclidean_wouter_20
7690,5305,uniform_euclidean_wouter_20
7691,5305,uniform_euclidean_wouter_20
7692,5305,uniform_euclidean_wouter_20
7693,941,uniform_euclidean_wouter_20
7694,2374,uniform_euclidean_wouter_20
7695,2357,uniform_euclidean_wouter_20
7696,2341,uniform_euclidean_wouter_20
7697,2342,uniform_euclidean_wouter_20
7698,2678,uniform_euclidean_wouter_20
7699,2678,uniform_euclidean_wouter_20
7700,2678,uniform_euclidean_wouter_20
7701,2539,uniform_euclidean_wouter_20
7702,3329,uniform_euclidean_wouter_20
7703,1549,uniform_euclidean_wouter_20
7704,1556,uniform_euclidean_wouter_20
7705,1542,uniform_euclidean_wouter_20
7706,1542,uniform_euclidean_wouter_20
7707,712,uniform_euclidean_wouter_20
7708,712,uniform_euclidean_wouter_20
7709,712,uniform_euclidean_wouter_20
7710,712,uniform_euclidean_wouter_20
7711,667,uniform_euclidean_wouter_20
7712,733,uniform_euclidean_wouter_20
7713,734,uniform_euclidean_wouter_20
7714,1506,uniform_euclidean_wouter_20
7715,1585,uniform_euclidean_wouter_20
7716,1545,uniform_euclidean_wouter_20
7717,1545,uniform_euclidean_wouter_20
7718,1545,uniform_euclidean_wouter_20
7719,1545,uniform_euclidean_wouter_20
7720,1423,uniform_euclidean_wouter_20
7721,1423,uniform_euclidean_wouter_20
7722,1253,uniform_euclidean_wouter_20
7723,1253,uniform_euclidean_wouter_20
7724,1536,uniform_euclidean_wouter_20
7725,1536,uniform_euclidean_wouter_20
7726,1547,uniform_euclidean_wouter_20
7727,1479,uniform_euclidean_wouter_20
7728,711,uniform_euclidean_wouter_20
7729,426,uniform_euclidean_wouter_20
7730,439,uniform_euclidean_wouter_20
7731,439,uniform_euclidean_wouter_20
7732,439,uniform_euclidean_wouter_20
7733,787,uniform_euclidean_wouter_20
7734,1439,uniform_euclidean_wouter_20
7735,1426,uniform_euclidean_wouter_20
7736,992,uniform_euclidean_wouter_20
7737,1557,uniform_euclidean_wouter_20
7738,1557,uniform_euclidean_wouter_20
7739,1557,uniform_euclidean_wouter_20
7740,1307,uniform_euclidean_wouter_20
7741,1293,uniform_euclidean_wouter_20
7742,1293,uniform_euclidean_wouter_20
7743,494,uniform_euclidean_wouter_20
7744,568,uniform_euclidean_wouter_20
7745,722,uniform_euclidean_wouter_20
7746,722,uniform_euclidean_wouter_20
7747,771,uniform_euclidean_wouter_20
7748,715,uniform_euclidean_wouter_20
7749,716,uniform_euclidean_wouter_20
7750,1184,uniform_euclidean_wouter_20
7751,1184,uniform_euclidean_wouter_20
7752,1362,uniform_euclidean_wouter_20
7753,1362,uniform_euclidean_wouter_20
7754,1351,uniform_euclidean_wouter_20
7755,1382,uniform_euclidean_wouter_20
7756,1363,uniform_euclidean_wouter_20
7757,1363,uniform_euclidean_wouter_20
7758,1363,uniform_euclidean_wouter_20
7759,1350,uniform_euclidean_wouter_20
7760,1350,uniform_euclidean_wouter_20
7761,384,uniform_euclidean_wouter_20
7762,356,uniform_euclidean_wouter_20
7763,353,uniform_euclidean_wouter_20
7764,353,uniform_euclidean_wouter_20
7765,188,uniform_euclidean_wouter_20
7766,188,uniform_euclidean_wouter_20
7767,188,uniform_euclidean_wouter_20
7768,188,uniform_euclidean_wouter_20
7769,173,uniform_euclidean_wouter_20
7770,124,uniform_euclidean_wouter_20
7771,124,uniform_euclidean_wouter_20
7772,124,uniform_euclidean_wouter_20
7773,124,uniform_euclidean_wouter_20
7774,102,uniform_euclidean_wouter_20
7775,448,uniform_euclidean_wouter_20
7776,448,uniform_euclidean_wouter_20
7777,448,uniform_euclidean_wouter_20
7778,448,uniform_euclidean_wouter_20
7779,457,uniform_euclidean_wouter_20
7780,475,uniform_euclidean_wouter_20
7781,475,uniform_euclidean_wouter_20
7782,522,uniform_euclidean_wouter_20
7783,430,uniform_euclidean_wouter_20
7784,658,uniform_euclidean_wouter_20
7785,658,uniform_euclidean_wouter_20
7786,433,uniform_euclidean_wouter_20
7787,433,uniform_euclidean_wouter_20
7788,433,uniform_euclidean_wouter_20
7789,433,uniform_euclidean_wouter_20
7790,433,uniform_euclidean_wouter_20
7791,419,uniform_euclidean_wouter_20
7792,419,uniform_euclidean_wouter_20
7793,409,uniform_euclidean_wouter_20
7794,677,uniform_euclidean_wouter_20
7795,793,uniform_euclidean_wouter_20
7796,623,uniform_euclidean_wouter_20
7797,488,uniform_euclidean_wouter_20
7798,349,uniform_euclidean_wouter_20
7799,349,uniform_euclidean_wouter_20
7800,349,uniform_euclidean_wouter_20
7801,349,uniform_euclidean_wouter_20
7802,349,uniform_euclidean_wouter_20
7803,349,uniform_euclidean_wouter_20
7804,337,uniform_euclidean_wouter_20
7805,337,uniform_euclidean_wouter_20
7806,384,uniform_euclidean_wouter_20
7807,343,uniform_euclidean_wouter_20
7808,343,uniform_euclidean_wouter_20
7809,343,uniform_euclidean_wouter_20
7810,343,uniform_euclidean_wouter_20
7811,337,uniform_euclidean_wouter_20
7812,337,uniform_euclidean_wouter_20
7813,337,uniform_euclidean_wouter_20
7814,338,uniform_euclidean_wouter_20
7815,392,uniform_euclidean_wouter_20
7816,392,uniform_euclidean_wouter_20
7817,392,uniform_euclidean_wouter_20
7818,215,uniform_euclidean_wouter_20
7819,433,uniform_euclidean_wouter_20
7820,433,uniform_euclidean_wouter_20
7821,432,uniform_euclidean_wouter_20
7822,337,uniform_euclidean_wouter_20
7823,336,uniform_euclidean_wouter_20
7824,336,uniform_euclidean_wouter_20
7825,321,uniform_euclidean_wouter_20
7826,321,uniform_euclidean_wouter_20
7827,313,uniform_euclidean_wouter_20
7828,313,uniform_euclidean_wouter_20
7829,313,uniform_euclidean_wouter_20
7830,313,uniform_euclidean_wouter_20
7831,242,uniform_euclidean_wouter_20
7832,242,uniform_euclidean_wouter_20
7833,242,uniform_euclidean_wouter_20
7834,173,uniform_euclidean_wouter_20
7835,145,uniform_euclidean_wouter_20
7836,145,uniform_euclidean_wouter_20
7837,145,uniform_euclidean_wouter_20
7838,174,uniform_euclidean_wouter_20
7839,174,uniform_euclidean_wouter_20
7840,174,uniform_euclidean_wouter_20
7841,157,uniform_euclidean_wouter_20
7842,180,uniform_euclidean_wouter_20
7843,180,uniform_euclidean_wouter_20
7844,180,uniform_euclidean_wouter_20
7845,206,uniform_euclidean_wouter_20
7846,193,uniform_euclidean_wouter_20
7847,193,uniform_euclidean_wouter_20
7848,193,uniform_euclidean_wouter_20
7849,193,uniform_euclidean_wouter_20
7850,204,uniform_euclidean_wouter_20
7851,188,uniform_euclidean_wouter_20
7852,101,uniform_euclidean_wouter_20
7853,101,uniform_euclidean_wouter_20
7854,101,uniform_euclidean_wouter_20
7855,101,uniform_euclidean_wouter_20
7856,101,uniform_euclidean_wouter_20
7857,101,uniform_euclidean_wouter_20
7858,193,uniform_euclidean_wouter_20
7859,361,uniform_euclidean_wouter_20
7860,359,uniform_euclidean_wouter_20
7861,454,uniform_euclidean_wouter_20
7862,454,uniform_euclidean_wouter_20
7863,454,uniform_euclidean_wouter_20
7864,489,uniform_euclidean_wouter_20
