file,floatingpoint/integer,iterations,optimal tour,optimal tour length
48cities_avg10_std30_34,integer,321,[(46 45) (44 47) (43 36) (42 44) (41 40) (40 46) (39 41) (38 39) (37 38) (36 35) (35 22) (34 37) (33 34) (32 33) (31 32) (30 31) (29 30) (28 27) (27 29) (26 25) (25 28) (24 20) (23 24) (22 23) (21 26) (20 18) (19 21) (18 13) (17 19) (16 17) (15 16) (14 15) (13 2) (12 14) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 5) (3 4) (2 0) (1 3) (0 1) (45 42) (47 43)],0.0
48cities_avg10_std30_34,floatingpoint,14757,[(11 9) (3 16) (38 32) (9 39) (47 13) (10 19) (2 41) (16 34) (33 31) (7 27) (17 21) (14 8) (35 15) (13 11) (37 42) (6 25) (8 33) (46 40) (25 0) (15 29) (23 4) (22 12) (18 1) (12 18) (30 6) (26 28) (1 47) (42 45) (40 23) (0 3) (34 46) (21 14) (39 35) (20 36) (36 24) (24 5) (45 2) (29 44) (41 22) (32 43) (19 26) (28 17) (44 38) (27 20) (5 30) (31 7) (4 37) (43 10)],0.027180463759447073
48cities_avg10_std30_19,integer,339,[(45 41) (44 47) (43 44) (42 40) (41 39) (40 43) (39 38) (38 30) (37 42) (36 37) (35 36) (34 35) (33 34) (32 33) (31 32) (30 24) (29 27) (28 29) (27 31) (26 28) (25 26) (24 21) (23 25) (22 23) (21 11) (20 22) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 8) (11 12) (10 3) (9 13) (8 10) (7 9) (6 7) (5 4) (4 6) (3 0) (2 1) (1 5) (0 2) (46 45) (47 46)],0.0
48cities_avg10_std30_19,floatingpoint,1250,[(25 30) (8 25) (47 21) (43 34) (20 8) (40 43) (19 45) (15 27) (21 0) (3 35) (4 36) (26 14) (7 47) (27 5) (45 15) (5 37) (0 26) (36 2) (39 32) (12 44) (42 12) (23 39) (46 38) (18 24) (24 46) (33 40) (13 20) (31 9) (11 10) (28 22) (16 17) (41 28) (37 13) (9 1) (10 16) (35 18) (29 41) (38 23) (32 6) (6 42) (2 3) (14 33) (44 11) (34 31) (30 4) (17 29) (1 19) (22 7)],0.02133195138919848
48cities_avg10_std38_31,integer,321,[(44 42) (43 45) (47 44) (42 9) (41 43) (40 41) (39 40) (38 39) (37 38) (36 37) (35 36) (34 35) (33 34) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 23) (21 22) (20 21) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 10) (10 12) (9 3) (8 11) (7 8) (6 7) (5 6) (4 5) (3 2) (2 0) (1 4) (0 1) (45 46) (46 47)],0.0
48cities_avg10_std38_31,floatingpoint,639,[(39 19) (31 27) (16 38) (5 39) (4 2) (33 47) (35 9) (2 37) (7 28) (28 20) (40 4) (12 42) (23 7) (41 15) (6 34) (29 22) (14 29) (32 30) (17 0) (37 45) (25 18) (26 41) (3 36) (24 11) (10 6) (46 21) (15 25) (42 40) (44 46) (38 13) (13 26) (47 17) (18 5) (19 32) (8 23) (1 33) (9 3) (20 31) (30 1) (43 24) (22 10) (34 35) (27 14) (0 12) (11 44) (21 8) (36 16) (45 43)],0.00043532221405840726
48cities_avg10_std38_44,integer,339,[(44 46) (46 45) (43 44) (42 43) (41 42) (40 26) (39 41) (38 39) (37 38) (36 37) (35 36) (34 35) (33 34) (32 33) (31 32) (30 31) (29 28) (28 30) (27 29) (26 23) (25 27) (24 25) (23 18) (22 24) (21 22) (20 21) (19 10) (18 19) (17 20) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 9) (9 8) (8 6) (7 11) (6 4) (5 7) (4 2) (3 5) (2 0) (1 3) (0 1) (45 47) (47 40)],0.0
48cities_avg10_std38_44,floatingpoint,4470,[(29 0) (2 9) (38 30) (13 8) (5 12) (7 38) (20 16) (37 34) (9 41) (34 5) (31 23) (45 29) (1 44) (21 43) (24 19) (46 20) (14 46) (6 31) (40 26) (17 27) (12 4) (11 32) (39 28) (33 25) (26 35) (35 33) (0 3) (28 40) (42 37) (36 13) (19 17) (23 7) (10 11) (18 24) (47 21) (25 6) (16 47) (22 10) (41 42) (30 2) (3 22) (44 15) (15 18) (32 39) (43 1) (4 36) (8 14) (27 45)],0.0005760161533966182
48cities_avg10_std38_35,integer,321,[(46 47) (44 45) (43 44) (42 43) (41 42) (40 41) (39 40) (38 39) (37 38) (36 37) (35 36) (34 35) (33 34) (32 33) (31 32) (30 31) (29 30) (28 27) (27 23) (26 29) (25 26) (24 25) (23 19) (22 24) (21 22) (20 21) (19 18) (18 13) (17 20) (16 17) (15 16) (14 15) (13 0) (12 14) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 3) (3 5) (2 1) (1 4) (0 2) (45 46) (47 28)],0.0
48cities_avg10_std38_35,floatingpoint,5736,[(35 18) (10 13) (6 3) (20 40) (17 5) (31 0) (8 22) (30 34) (16 6) (21 45) (23 15) (39 27) (33 21) (32 17) (3 26) (28 36) (34 4) (13 12) (7 19) (26 9) (44 43) (2 30) (40 33) (36 38) (41 47) (25 35) (47 10) (11 46) (29 32) (22 7) (9 2) (46 29) (1 31) (4 42) (14 41) (19 14) (38 16) (43 23) (37 8) (0 24) (5 25) (24 20) (12 1) (27 37) (18 44) (45 28) (15 39) (42 11)],0.0004061967238136257
48cities_avg10_std38_30,integer,321,[(45 46) (44 45) (43 44) (42 36) (41 43) (40 41) (39 40) (38 39) (37 38) (36 31) (35 37) (34 35) (33 34) (32 33) (31 13) (30 32) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 23) (21 22) (20 21) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 4) (12 14) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 3) (4 5) (3 2) (2 0) (1 6) (0 1) (46 47) (47 42)],0.0
48cities_avg10_std38_30,floatingpoint,1484,[(26 5) (40 26) (0 8) (45 7) (47 0) (3 22) (29 25) (13 42) (38 6) (42 18) (9 3) (18 10) (46 1) (7 2) (20 28) (27 20) (23 24) (22 21) (16 41) (25 16) (24 29) (43 47) (14 12) (6 31) (2 13) (17 11) (15 46) (8 15) (39 9) (12 23) (11 32) (31 40) (10 30) (44 45) (35 14) (34 19) (32 44) (5 36) (41 33) (1 34) (4 38) (36 37) (21 27) (30 39) (28 43) (33 17) (19 4) (37 35)],0.0004893597429499461
48cities_avg10_std38_9,integer,321,[(45 46) (44 45) (43 44) (42 39) (41 43) (40 41) (39 37) (38 40) (37 31) (36 38) (35 36) (34 35) (33 16) (32 34) (31 33) (30 32) (29 30) (28 29) (27 28) (26 27) (25 24) (24 26) (23 25) (22 23) (21 22) (20 21) (19 20) (18 19) (17 18) (16 5) (15 17) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 2) (4 6) (3 4) (2 0) (1 3) (0 1) (46 47) (47 42)],0.0
48cities_avg10_std38_9,floatingpoint,1354,[(46 26) (30 43) (28 41) (32 1) (34 23) (29 40) (14 34) (27 8) (18 17) (37 3) (2 30) (36 47) (17 15) (25 19) (12 5) (19 12) (11 45) (4 11) (5 38) (31 29) (8 4) (35 46) (16 32) (23 44) (13 27) (26 10) (20 37) (38 18) (21 20) (10 33) (47 31) (0 9) (33 25) (41 0) (43 42) (40 6) (3 28) (22 7) (44 35) (7 39) (24 21) (42 36) (39 16) (6 24) (1 14) (15 2) (9 13) (45 22)],0.0004082714650427262
48cities_avg10_std38_37,integer,321,[(45 47) (44 45) (43 44) (42 43) (41 24) (40 42) (39 40) (38 39) (37 38) (36 37) (35 36) (34 35) (33 34) (32 33) (31 32) (30 29) (29 31) (28 30) (27 28) (26 27) (25 26) (24 2) (23 25) (22 23) (21 22) (20 21) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 5) (3 4) (2 0) (1 3) (0 1) (46 41) (47 46)],0.0
48cities_avg10_std38_37,floatingpoint,955,[(30 13) (43 42) (24 41) (28 5) (16 45) (26 7) (31 23) (45 32) (47 6) (36 17) (41 14) (12 29) (23 1) (14 20) (33 27) (10 34) (27 47) (22 31) (37 16) (19 12) (29 38) (44 18) (39 2) (20 28) (5 11) (3 36) (40 22) (9 46) (7 30) (42 10) (17 26) (34 25) (38 37) (25 3) (35 24) (0 39) (18 43) (8 0) (21 33) (46 35) (1 4) (6 19) (13 40) (2 21) (11 44) (32 15) (4 8) (15 9)],0.0005624541735735415
48cities_avg10_std38_10,integer,321,[(44 46) (45 40) (43 44) (42 43) (41 42) (40 20) (39 41) (38 39) (37 38) (36 37) (35 36) (34 35) (33 34) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 21) (21 23) (20 14) (19 22) (18 19) (17 18) (16 17) (15 16) (14 10) (13 15) (12 6) (11 13) (10 12) (9 11) (8 9) (7 8) (6 3) (5 7) (4 5) (3 2) (2 0) (1 4) (0 1) (46 47) (47 45)],0.0
48cities_avg10_std38_10,floatingpoint,1346,[(1 37) (26 32) (37 34) (29 36) (7 12) (13 26) (46 3) (43 18) (5 27) (35 42) (31 5) (18 22) (8 15) (45 31) (27 44) (33 19) (24 7) (15 24) (32 46) (11 0) (9 11) (28 8) (40 20) (4 14) (42 23) (22 39) (14 41) (47 25) (0 45) (36 2) (34 10) (20 9) (17 38) (10 29) (38 13) (23 28) (21 33) (16 17) (12 1) (44 30) (41 40) (6 47) (30 35) (3 6) (2 43) (19 16) (25 4) (39 21)],0.0007872736726861836
48cities_avg10_std38_34,integer,321,[(44 46) (45 23) (43 44) (42 43) (41 42) (40 41) (39 40) (38 39) (37 38) (36 37) (35 36) (34 33) (33 35) (32 34) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 22) (22 12) (21 24) (20 21) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 9) (11 13) (10 11) (9 2) (8 10) (7 8) (6 7) (5 6) (4 5) (3 0) (2 3) (1 4) (0 1) (46 47) (47 45)],0.0
48cities_avg10_std38_34,floatingpoint,2679,[(22 39) (18 9) (31 1) (17 3) (2 38) (44 31) (26 5) (5 43) (1 34) (13 46) (38 11) (15 29) (46 16) (28 41) (19 33) (6 2) (33 18) (25 13) (16 8) (41 47) (37 36) (9 21) (47 20) (7 12) (14 45) (40 15) (20 0) (42 24) (21 10) (3 37) (12 27) (35 6) (8 26) (23 32) (32 19) (24 30) (29 25) (43 28) (27 4) (11 22) (39 14) (10 44) (30 7) (4 40) (0 17) (45 42) (34 35) (36 23)],0.00036861506001839686
48cities_avg10_std38_50,integer,321,[(45 46) (44 45) (43 44) (42 43) (41 42) (40 41) (39 26) (38 40) (37 38) (36 37) (35 36) (34 35) (33 34) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 19) (25 27) (24 25) (23 24) (22 23) (21 22) (20 21) (19 16) (18 20) (17 18) (16 2) (15 17) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 5) (3 4) (2 0) (1 3) (0 1) (46 47) (47 39)],0.0
48cities_avg10_std38_50,floatingpoint,1304,[(20 5) (40 34) (42 9) (6 31) (39 26) (3 1) (17 41) (0 16) (46 44) (2 25) (11 19) (23 35) (25 21) (9 32) (18 4) (24 37) (13 11) (19 47) (38 46) (33 17) (1 43) (32 8) (4 27) (8 33) (41 38) (36 20) (5 42) (16 2) (37 15) (26 13) (44 28) (22 36) (45 6) (21 39) (29 12) (31 3) (35 0) (12 30) (28 23) (34 14) (14 18) (15 40) (43 22) (7 29) (10 7) (30 24) (27 45) (47 10)],0.00040838604756986146
48cities_avg10_std38_16,integer,321,[(45 46) (44 45) (43 44) (42 43) (41 42) (40 41) (39 40) (38 39) (37 38) (36 37) (35 36) (34 30) (33 35) (32 33) (31 32) (30 26) (29 31) (28 29) (27 28) (26 21) (25 27) (24 25) (23 24) (22 23) (21 2) (20 22) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 3) (3 5) (2 0) (1 4) (0 1) (46 47) (47 34)],0.0
48cities_avg10_std38_16,floatingpoint,4788,[(44 36) (15 25) (17 13) (38 27) (14 32) (22 23) (21 41) (6 0) (39 26) (12 11) (16 47) (40 24) (33 19) (43 2) (28 14) (37 9) (24 20) (29 17) (46 1) (8 30) (2 45) (19 4) (3 21) (23 10) (27 5) (45 28) (34 6) (35 31) (4 37) (26 3) (36 8) (7 42) (10 46) (42 44) (0 43) (9 35) (1 39) (18 22) (41 15) (31 12) (30 40) (13 16) (5 33) (32 18) (47 7) (25 38) (11 29) (20 34)],0.0005212887724838745
48cities_avg10_std38_38,integer,321,[(45 46) (44 36) (43 45) (42 43) (41 42) (40 41) (39 40) (38 39) (37 38) (36 33) (35 37) (34 35) (33 20) (32 31) (31 34) (30 32) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 23) (21 22) (20 16) (19 21) (18 19) (17 18) (16 12) (15 17) (14 15) (13 14) (12 2) (11 13) (10 11) (9 10) (8 9) (7 8) (6 7) (5 4) (4 0) (3 6) (2 5) (1 3) (0 1) (46 47) (47 44)],0.0
48cities_avg10_std38_38,floatingpoint,1006,[(44 28) (41 24) (25 23) (10 45) (31 15) (19 2) (4 10) (22 38) (38 25) (5 12) (11 44) (33 42) (18 5) (39 7) (46 0) (21 3) (45 46) (2 27) (27 9) (14 19) (23 4) (6 26) (16 29) (15 18) (24 39) (17 32) (26 1) (28 30) (20 31) (12 41) (30 13) (42 47) (34 14) (3 6) (40 34) (32 33) (7 22) (1 36) (0 43) (37 20) (35 11) (13 40) (9 8) (8 21) (29 35) (47 16) (36 37) (43 17)],0.00042946603073338495
48cities_avg10_std38_25,integer,321,[(45 39) (44 46) (43 44) (42 43) (41 42) (40 41) (39 36) (38 40) (37 38) (36 30) (35 37) (34 35) (33 34) (32 33) (31 32) (30 23) (29 31) (28 29) (27 28) (26 27) (25 26) (24 25) (23 22) (22 15) (21 24) (20 21) (19 20) (18 19) (17 18) (16 17) (15 14) (14 5) (13 16) (12 13) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 2) (4 6) (3 4) (2 0) (1 3) (0 1) (46 47) (47 45)],0.0
48cities_avg10_std38_25,floatingpoint,10217,[(31 27) (6 32) (11 10) (35 46) (29 1) (0 18) (45 33) (33 0) (47 23) (39 36) (36 38) (32 44) (34 2) (26 43) (23 41) (40 35) (13 11) (5 26) (42 8) (41 30) (15 13) (28 34) (38 7) (43 25) (20 42) (4 39) (3 6) (1 37) (44 24) (17 3) (37 45) (7 20) (9 17) (18 9) (21 16) (8 40) (14 29) (10 47) (19 14) (25 19) (30 31) (2 12) (46 28) (16 15) (24 22) (22 4) (12 21) (27 5)],0.00047651621603072035
48cities_avg10_std38_26,integer,321,[(45 46) (44 45) (43 44) (42 43) (41 11) (40 42) (39 40) (38 39) (37 38) (36 37) (35 36) (34 35) (33 34) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 23) (21 22) (20 21) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 9) (10 12) (9 6) (8 10) (7 8) (6 4) (5 7) (4 2) (3 5) (2 0) (1 3) (0 1) (46 47) (47 41)],0.0
48cities_avg10_std38_26,floatingpoint,2201,[(41 2) (4 33) (46 43) (36 19) (33 34) (16 10) (7 21) (10 40) (34 9) (9 7) (11 44) (24 6) (14 39) (0 1) (23 31) (40 36) (26 45) (29 17) (2 0) (21 20) (42 41) (43 27) (31 38) (28 11) (13 16) (39 35) (19 32) (8 18) (38 5) (12 15) (15 37) (32 28) (6 3) (22 4) (20 29) (35 46) (18 22) (45 12) (25 14) (37 47) (17 26) (47 13) (44 30) (3 23) (27 8) (1 25) (5 42) (30 24)],0.0006585253759971736
48cities_avg10_std38_15,integer,321,[(45 46) (44 33) (43 45) (42 43) (41 42) (40 41) (39 40) (38 39) (37 38) (36 37) (35 36) (34 35) (33 31) (32 34) (31 22) (30 32) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 17) (21 20) (20 23) (19 21) (18 19) (17 15) (16 18) (15 12) (14 16) (13 14) (12 9) (11 13) (10 11) (9 0) (8 10) (7 8) (6 7) (5 6) (4 5) (3 4) (2 1) (1 3) (0 2) (46 47) (47 44)],0.0
48cities_avg10_std38_15,floatingpoint,588,[(31 37) (47 27) (26 10) (42 22) (41 33) (22 16) (40 4) (3 19) (8 44) (27 24) (44 6) (19 35) (25 15) (39 21) (30 11) (6 32) (9 28) (20 30) (37 26) (5 2) (17 3) (46 20) (21 14) (45 46) (13 0) (1 23) (38 39) (18 25) (29 7) (2 38) (10 43) (16 47) (12 13) (24 29) (14 12) (15 34) (36 1) (35 36) (7 45) (43 17) (34 8) (33 5) (0 9) (28 31) (32 42) (11 40) (4 41) (23 18)],0.00031978715485677257
48cities_avg10_std38_11,integer,339,[(45 37) (44 46) (43 44) (42 43) (41 42) (40 41) (39 40) (38 39) (37 32) (36 38) (35 36) (34 35) (33 34) (32 26) (31 33) (30 31) (29 30) (28 29) (27 28) (26 24) (25 27) (24 2) (23 25) (22 23) (21 22) (20 21) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 7) (7 9) (6 8) (5 6) (4 5) (3 4) (2 0) (1 3) (0 1) (46 47) (47 45)],0.0
48cities_avg10_std38_11,floatingpoint,316,[(29 30) (41 8) (16 24) (8 22) (36 44) (4 45) (40 33) (33 28) (44 10) (32 43) (18 25) (42 17) (20 26) (27 12) (37 31) (19 29) (11 16) (15 35) (25 39) (35 27) (7 36) (23 40) (47 1) (3 6) (26 3) (0 13) (22 7) (21 15) (6 11) (45 14) (2 34) (34 32) (1 19) (24 47) (28 0) (39 4) (9 2) (38 23) (13 20) (30 18) (10 21) (46 5) (43 42) (14 46) (31 41) (12 38) (5 9) (17 37)],0.0004259482429200199
48cities_avg10_std38_39,integer,321,[(45 47) (44 45) (43 44) (42 41) (41 33) (40 43) (39 40) (38 39) (37 38) (36 37) (35 34) (34 36) (33 29) (32 35) (31 32) (30 31) (29 17) (28 30) (27 28) (26 27) (25 26) (24 25) (23 24) (22 23) (21 22) (20 21) (19 20) (18 19) (17 15) (16 18) (15 13) (14 16) (13 4) (12 14) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 3) (3 2) (2 0) (1 5) (0 1) (46 42) (47 46)],0.0
48cities_avg10_std38_39,floatingpoint,6680,[(31 3) (37 23) (38 0) (41 18) (45 14) (29 47) (44 26) (2 1) (11 10) (35 13) (27 42) (8 30) (30 27) (47 46) (39 32) (7 39) (15 40) (34 35) (3 2) (16 9) (10 44) (21 22) (13 12) (32 17) (20 11) (40 19) (1 7) (24 20) (28 31) (14 21) (12 43) (42 16) (0 29) (19 41) (22 8) (9 38) (18 6) (33 24) (23 33) (46 4) (36 28) (4 25) (25 15) (6 34) (17 37) (43 36) (5 45) (26 5)],0.0005788529372211733
48cities_avg10_std38_48,integer,321,[(44 46) (47 33) (43 45) (42 43) (41 42) (40 41) (39 40) (38 39) (37 38) (36 37) (35 36) (34 35) (33 28) (32 34) (31 32) (30 31) (29 30) (28 5) (27 29) (26 27) (25 26) (24 25) (23 24) (22 23) (21 22) (20 21) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 9) (7 0) (6 8) (5 7) (4 6) (3 4) (2 1) (1 3) (0 2) (45 44) (46 47)],0.0
48cities_avg10_std38_48,floatingpoint,3134,[(34 16) (23 37) (4 41) (32 19) (7 44) (3 20) (16 30) (6 27) (11 40) (37 21) (29 6) (15 10) (12 14) (33 32) (17 46) (35 4) (47 22) (22 24) (30 15) (27 33) (19 11) (2 45) (39 1) (20 2) (8 17) (1 25) (0 43) (42 3) (24 31) (18 39) (46 26) (21 13) (28 34) (25 9) (9 23) (13 7) (10 36) (31 28) (36 42) (26 18) (45 12) (14 5) (41 29) (38 8) (43 47) (44 0) (5 35) (40 38)],0.0005020754179423332
48cities_avg10_std38_42,integer,321,[(45 47) (44 45) (43 44) (42 43) (41 42) (40 41) (39 40) (38 39) (37 32) (36 38) (35 36) (34 35) (33 34) (32 21) (31 33) (30 31) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 23) (21 7) (20 22) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 9) (7 2) (6 8) (5 6) (4 5) (3 4) (2 0) (1 3) (0 1) (46 37) (47 46)],0.0
48cities_avg10_std38_42,floatingpoint,3260,[(15 30) (42 24) (5 34) (33 43) (24 6) (6 47) (31 12) (17 16) (29 0) (14 11) (27 14) (0 17) (25 21) (12 7) (43 28) (46 13) (28 9) (2 31) (34 33) (37 26) (10 23) (19 46) (13 4) (38 44) (22 19) (32 2) (47 38) (41 36) (3 29) (11 32) (9 45) (18 42) (20 8) (8 27) (39 22) (36 1) (23 5) (16 20) (35 18) (21 3) (30 37) (7 35) (26 10) (40 15) (44 39) (1 25) (4 40) (45 41)],0.0006466785220130019
48cities_avg10_std38_46,integer,321,[(46 26) (44 43) (43 45) (42 44) (41 42) (40 41) (39 40) (38 39) (37 38) (36 37) (35 36) (34 35) (33 34) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 16) (25 27) (24 25) (23 24) (22 23) (21 22) (20 21) (19 20) (18 19) (17 18) (16 12) (15 17) (14 15) (13 14) (12 10) (11 13) (10 6) (9 11) (8 9) (7 8) (6 2) (5 7) (4 3) (3 5) (2 0) (1 4) (0 1) (45 47) (47 46)],0.0
48cities_avg10_std38_46,floatingpoint,526,[(28 47) (42 2) (22 33) (32 19) (37 12) (31 4) (29 35) (15 14) (26 18) (6 30) (16 45) (1 44) (30 25) (34 5) (19 24) (13 11) (43 46) (10 38) (33 21) (47 0) (46 15) (12 34) (11 31) (24 28) (17 20) (36 22) (41 29) (9 16) (23 37) (0 1) (38 27) (20 39) (8 23) (3 32) (4 17) (27 9) (2 13) (5 10) (39 36) (21 43) (18 8) (25 7) (35 6) (7 42) (14 3) (44 26) (40 41) (45 40)],0.0006070415543854672
48cities_avg10_std38_27,integer,321,[(45 46) (44 7) (43 47) (42 43) (41 42) (40 41) (39 40) (38 39) (37 38) (36 37) (35 36) (34 35) (33 34) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 23) (21 22) (20 21) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 2) (7 8) (6 9) (5 6) (4 5) (3 4) (2 0) (1 3) (0 1) (46 44) (47 45)],0.0
48cities_avg10_std38_27,floatingpoint,7964,[(16 46) (27 9) (22 36) (44 11) (4 14) (0 5) (38 47) (21 32) (23 45) (15 29) (29 42) (39 24) (37 13) (20 10) (11 41) (7 12) (33 8) (10 25) (3 33) (34 6) (30 17) (12 35) (47 44) (2 27) (45 38) (41 43) (5 16) (32 0) (46 22) (13 31) (6 20) (18 15) (24 28) (28 7) (25 3) (17 2) (31 26) (9 23) (26 30) (8 40) (19 4) (43 1) (40 39) (35 37) (1 21) (14 18) (36 19) (42 34)],0.0005538322835968141
48cities_avg10_std38_47,integer,321,[(45 46) (44 45) (43 44) (42 43) (41 42) (40 41) (39 40) (38 39) (37 38) (36 34) (35 37) (34 20) (33 35) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 26) (24 23) (23 25) (22 24) (21 22) (20 2) (19 21) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 5) (3 4) (2 0) (1 3) (0 1) (46 47) (47 36)],0.0
48cities_avg10_std38_47,floatingpoint,3532,[(28 32) (33 47) (0 16) (22 15) (42 30) (44 33) (7 27) (17 6) (32 5) (47 1) (18 37) (6 46) (24 7) (13 38) (37 9) (4 20) (20 8) (35 44) (26 24) (8 3) (11 13) (14 45) (16 41) (31 29) (41 21) (36 43) (10 31) (45 39) (2 0) (46 42) (5 36) (38 14) (30 34) (34 40) (1 18) (12 19) (15 23) (21 4) (39 10) (29 12) (3 26) (40 35) (23 11) (9 2) (19 25) (25 17) (27 28) (43 22)],0.0003717174883702605
48cities_avg10_std38_4,integer,321,[(47 46) (44 45) (43 44) (42 31) (41 43) (40 41) (39 40) (38 39) (37 38) (36 37) (35 36) (34 35) (33 34) (32 33) (31 18) (30 32) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 23) (21 22) (20 21) (19 20) (18 12) (17 19) (16 17) (15 16) (14 15) (13 14) (12 0) (11 13) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 5) (3 2) (2 4) (1 3) (0 1) (45 47) (46 42)],0.0
48cities_avg10_std38_4,floatingpoint,12575,[(12 41) (32 10) (24 45) (13 5) (15 43) (7 47) (20 32) (18 14) (1 25) (38 12) (4 37) (16 46) (25 44) (21 7) (22 42) (17 40) (30 17) (6 36) (33 0) (46 20) (8 3) (19 29) (29 27) (37 1) (5 34) (26 19) (11 18) (40 28) (9 31) (2 35) (3 15) (45 4) (23 11) (27 38) (39 30) (14 6) (42 13) (34 8) (28 2) (35 23) (31 21) (36 26) (44 39) (47 33) (10 22) (43 9) (0 24) (41 16)],0.0006685157816072471
48cities_avg10_std38_1,integer,321,[(45 47) (44 46) (43 44) (42 43) (41 42) (40 41) (39 40) (38 39) (37 38) (36 34) (35 37) (34 25) (33 35) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 19) (24 26) (23 24) (22 23) (21 22) (20 21) (19 18) (18 14) (17 20) (16 17) (15 16) (14 11) (13 15) (12 13) (11 3) (10 12) (9 10) (8 9) (7 8) (6 7) (5 6) (4 5) (3 2) (2 0) (1 4) (0 1) (46 45) (47 36)],0.0
48cities_avg10_std38_1,floatingpoint,2299,[(8 3) (47 0) (38 9) (21 43) (30 39) (4 20) (24 40) (42 11) (27 18) (23 17) (12 27) (32 23) (41 10) (19 16) (2 44) (31 4) (9 13) (11 22) (14 33) (43 34) (10 30) (1 14) (37 35) (20 24) (13 46) (34 2) (40 12) (17 42) (36 37) (0 21) (6 38) (29 32) (7 1) (33 47) (5 36) (3 45) (45 31) (18 25) (26 28) (22 26) (16 41) (15 5) (35 8) (25 29) (28 7) (46 15) (39 6) (44 19)],0.000505782492840031
48cities_avg10_std38_5,integer,321,[(45 46) (44 45) (43 44) (42 43) (41 42) (40 41) (39 40) (38 39) (37 38) (36 37) (35 36) (34 22) (33 35) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 9) (21 23) (20 21) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 8) (8 4) (7 10) (6 7) (5 6) (4 2) (3 5) (2 0) (1 3) (0 1) (46 47) (47 34)],0.0
