generation,iteration,mutation_type,generation_type,distribution,city_size,range,iterations,symmetric,normed_unique_distances,nearest_neighbor_norm,log_iterations
62,33.0,random_sampling,asymmetric,lognormal,20,2.0,33.0,False,1.0,1.0,3.4965075614664802
63,27.0,random_sampling,asymmetric,lognormal,20,2.0,27.0,False,0.9973684210526316,0.9999999999999998,3.295836866004329
64,56.0,random_sampling,asymmetric,lognormal,20,2.0,56.0,False,0.9947368421052631,1.0,4.02535169073515
65,20.0,random_sampling,asymmetric,lognormal,20,2.0,20.0,False,0.9947368421052631,0.9999999999999998,2.995732273553991
66,56.0,random_sampling,asymmetric,lognormal,20,2.0,56.0,False,0.9973684210526316,1.0000000000000004,4.02535169073515
67,57.0,random_sampling,asymmetric,lognormal,20,2.0,57.0,False,0.9842105263157894,1.0,4.04305126783455
68,100.0,random_sampling,asymmetric,lognormal,20,2.0,100.0,False,0.9973684210526316,1.0,4.605170185988092
69,24.0,random_sampling,asymmetric,lognormal,20,2.0,24.0,False,0.9973684210526316,1.0000000000000004,3.1780538303479458
70,187.0,random_sampling,asymmetric,lognormal,20,2.0,187.0,False,1.0,1.0000000000000002,5.231108616854587
71,45.0,random_sampling,asymmetric,lognormal,20,2.0,45.0,False,0.9947368421052631,0.9999999999999998,3.8066624897703196
72,86.0,random_sampling,asymmetric,lognormal,20,2.0,86.0,False,0.9973684210526316,1.0000000000000002,4.454347296253507
73,78.0,random_sampling,asymmetric,lognormal,20,2.0,78.0,False,1.0,1.0,4.356708826689592
74,182.0,random_sampling,asymmetric,lognormal,20,2.0,182.0,False,0.9973684210526316,0.9999999999999998,5.204006687076795
75,40.0,random_sampling,asymmetric,lognormal,20,2.0,40.0,False,0.9973684210526316,1.0000000000000002,3.6888794541139363
76,137.0,random_sampling,asymmetric,lognormal,20,2.0,137.0,False,0.9973684210526316,1.0,4.919980925828125
77,342.0,random_sampling,asymmetric,lognormal,20,2.0,342.0,False,0.9947368421052631,1.0,5.834810737062605
78,67.0,random_sampling,asymmetric,lognormal,20,2.0,67.0,False,0.9973684210526316,1.0,4.204692619390966
79,181.0,random_sampling,asymmetric,lognormal,20,2.0,181.0,False,0.9973684210526316,1.0000000000000002,5.198497031265826
80,42.0,random_sampling,asymmetric,lognormal,20,2.0,42.0,False,0.9947368421052631,0.9999999999999998,3.7376696182833684
81,32.0,random_sampling,asymmetric,lognormal,20,2.0,32.0,False,0.9947368421052631,1.0000000000000002,3.4657359027997265
82,84.0,random_sampling,asymmetric,lognormal,20,2.0,84.0,False,0.9973684210526316,1.0000000000000002,4.430816798843313
83,104.0,random_sampling,asymmetric,lognormal,20,2.0,104.0,False,1.0,1.0,4.6443908991413725
84,310.0,random_sampling,asymmetric,lognormal,20,2.0,310.0,False,0.9973684210526316,0.9999999999999998,5.736572297479192
85,148.0,random_sampling,asymmetric,lognormal,20,2.0,148.0,False,0.9973684210526316,0.9999999999999998,4.997212273764115
86,106.0,random_sampling,asymmetric,lognormal,20,2.0,106.0,False,1.0,1.0,4.663439094112067
87,48.0,random_sampling,asymmetric,lognormal,20,2.0,48.0,False,1.0,1.0,3.871201010907891
88,130.0,random_sampling,asymmetric,lognormal,20,2.0,130.0,False,1.0,0.9999999999999998,4.867534450455582
89,126.0,random_sampling,asymmetric,lognormal,20,2.0,126.0,False,0.9973684210526316,1.0,4.836281906951478
90,70.0,random_sampling,asymmetric,lognormal,20,2.0,70.0,False,0.9973684210526316,0.9999999999999998,4.248495242049359
91,68.0,random_sampling,asymmetric,lognormal,20,2.0,68.0,False,1.0,1.0,4.219507705176107
92,213.0,random_sampling,asymmetric,lognormal,20,2.0,213.0,False,0.9973684210526316,1.0,5.3612921657094255
93,236.0,random_sampling,asymmetric,lognormal,20,2.0,236.0,False,0.9973684210526316,1.0,5.4638318050256105
94,63.0,random_sampling,asymmetric,lognormal,20,2.0,63.0,False,0.9973684210526316,1.0,4.143134726391533
