generation,iteration,mutation_type,generation_type,distribution,city_size,range,iterations,symmetric,normed_unique_distances,nearest_neighbor_norm,log_iterations
96,254.0,random_sampling,symmetric,uniform,30,5.0,254.0,True,0.013793103448275862,,5.537334267018537
97,423.0,random_sampling,symmetric,uniform,30,5.0,423.0,True,0.013793103448275862,1.0,6.0473721790462776
98,720.0,random_sampling,symmetric,uniform,30,5.0,720.0,True,0.013793103448275862,,6.579251212010101
99,241.0,random_sampling,symmetric,uniform,30,5.0,241.0,True,0.013793103448275862,,5.484796933490655
0,7191.0,random_sampling,symmetric,uniform,30,40.0,7191.0,True,0.09425287356321839,1.0,8.880585523102495
1,6845.0,random_sampling,symmetric,uniform,30,40.0,6845.0,True,0.09425287356321839,0.9999999999999999,8.83127373772255
2,5211.0,random_sampling,symmetric,uniform,30,40.0,5211.0,True,0.09425287356321839,1.0,8.558527054909215
3,22691.0,random_sampling,symmetric,uniform,30,40.0,22691.0,True,0.09425287356321839,1.0,10.02972364908127
4,2983.0,random_sampling,symmetric,uniform,30,40.0,2983.0,True,0.09425287356321839,1.0,8.000684784514748
5,442.0,random_sampling,symmetric,uniform,30,40.0,442.0,True,0.09425287356321839,1.0,6.091309882077698
6,3498.0,random_sampling,symmetric,uniform,30,40.0,3498.0,True,0.09425287356321839,1.0,8.159946655578548
7,7384.0,random_sampling,symmetric,uniform,30,40.0,7384.0,True,0.09425287356321839,1.0,8.907070776182689
