violation_count,total_violation_magnitude,average_violation_magnitude,violation_ratio,configuration,iteration,generation,optimal_cost
220,1628.0,7.4,0.03216374269005848,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",6639,638,777.0
220,1628.0,7.4,0.03216374269005848,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",6729,644,777.0
224,1732.0,7.732142857142857,0.03274853801169591,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",6807,645,777.0
224,1726.0,7.705357142857143,0.03274853801169591,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",6857,649,777.0
226,1728.0,7.646017699115045,0.03304093567251462,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",6858,653,777.0
226,1728.0,7.646017699115045,0.03304093567251462,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",7585,664,777.0
238,1782.0,7.487394957983193,0.0347953216374269,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",7648,682,777.0
238,1782.0,7.487394957983193,0.0347953216374269,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",7832,686,777.0
240,1800.0,7.5,0.03508771929824561,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",8468,698,777.0
236,1784.0,7.559322033898305,0.03450292397660819,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",8471,715,777.0
238,1800.0,7.563025210084033,0.0347953216374269,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",9683,720,777.0
244,1772.0,7.262295081967213,0.03567251461988304,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",9701,738,777.0
274,2016.0,7.357664233576642,0.040058479532163745,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",9705,739,777.0
272,1990.0,7.3161764705882355,0.03976608187134503,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",9706,752,780.0
266,1966.0,7.390977443609023,0.03888888888888889,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",9723,759,780.0
262,1956.0,7.465648854961832,0.038304093567251465,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",9727,764,780.0
258,1920.0,7.441860465116279,0.037719298245614034,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",9736,814,780.0
256,1916.0,7.484375,0.03742690058479532,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",9740,826,780.0
260,1940.0,7.461538461538462,0.038011695906432746,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",9860,831,767.0
260,1940.0,7.461538461538462,0.038011695906432746,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",9865,836,767.0
260,1940.0,7.461538461538462,0.038011695906432746,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",9867,860,767.0
250,1856.0,7.424,0.03654970760233918,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",15994,867,770.0
246,1818.0,7.390243902439025,0.035964912280701755,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",16020,869,770.0
246,1818.0,7.390243902439025,0.035964912280701755,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",16021,872,770.0
244,1800.0,7.377049180327869,0.03567251461988304,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",16032,874,770.0
264,2036.0,7.712121212121212,0.03859649122807018,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",16033,878,770.0
264,1996.0,7.5606060606060606,0.03859649122807018,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",16036,907,770.0
262,1974.0,7.534351145038168,0.038304093567251465,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",16039,924,770.0
260,1958.0,7.530769230769231,0.038011695906432746,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",16128,936,770.0
276,2054.0,7.442028985507246,0.04035087719298246,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",16131,940,770.0
274,2082.0,7.598540145985401,0.040058479532163745,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",16133,944,770.0
270,2070.0,7.666666666666667,0.039473684210526314,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",16161,956,770.0
268,2056.0,7.6716417910447765,0.0391812865497076,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",16430,958,770.0
266,2034.0,7.646616541353383,0.03888888888888889,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",16456,970,770.0
262,2008.0,7.66412213740458,0.038304093567251465,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'inplace'}",16468,980,770.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'scramble'}",463,1,826.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'scramble'}",500,3,816.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'scramble'}",514,4,823.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'scramble'}",583,7,821.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'scramble'}",986,11,817.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'scramble'}",1633,13,820.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'scramble'}",1931,143,823.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'scramble'}",4069,148,824.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 100.0, 'mutation_type': 'scramble'}",8945,799,825.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",1920,1,516.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",2316,2,515.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",4007,3,516.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",5537,4,516.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",5784,7,516.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",7182,20,516.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",7666,21,516.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",8382,25,516.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",10620,26,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",11253,29,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",11936,32,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",12191,55,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",12203,63,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",12372,66,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",12668,70,517.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",15662,90,516.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",17439,98,516.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",23504,99,516.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",23507,105,516.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",23583,110,516.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",30304,115,516.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",30305,117,516.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",32585,120,516.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",32661,121,516.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",32906,123,516.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",39736,124,517.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",64224,126,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",69188,144,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",69203,148,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",69206,149,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",73129,151,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",75704,153,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",76282,167,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",76879,175,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",77097,183,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",77509,186,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",78768,188,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",78910,189,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",86631,198,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",86725,199,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",86884,202,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",89662,206,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",97242,207,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",100558,213,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",108529,224,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",109081,241,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",113285,255,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",113580,272,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",114451,273,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",116714,283,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",119855,286,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 60.0, 'mutation_type': 'swap'}",160013,295,518.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 95.0, 'mutation_type': 'scramble'}",2868,1,749.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 95.0, 'mutation_type': 'scramble'}",3267,135,738.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 95.0, 'mutation_type': 'scramble'}",3306,389,743.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 95.0, 'mutation_type': 'scramble'}",4252,454,746.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 85.0, 'mutation_type': 'swap'}",6477,1,996.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 85.0, 'mutation_type': 'swap'}",10800,15,995.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 85.0, 'mutation_type': 'swap'}",25304,17,995.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 85.0, 'mutation_type': 'swap'}",27232,18,995.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 85.0, 'mutation_type': 'swap'}",31409,36,995.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 85.0, 'mutation_type': 'swap'}",32402,38,995.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 85.0, 'mutation_type': 'swap'}",32573,45,995.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 85.0, 'mutation_type': 'swap'}",37817,47,995.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 85.0, 'mutation_type': 'swap'}",47492,48,995.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 85.0, 'mutation_type': 'swap'}",48843,50,995.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 30, 'range': 85.0, 'mutation_type': 'swap'}",49162,67,995.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 10.0, 'mutation_type': 'scramble'}",144,1,130.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 10.0, 'mutation_type': 'scramble'}",152,3,131.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 10.0, 'mutation_type': 'scramble'}",223,4,131.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 10.0, 'mutation_type': 'scramble'}",296,5,131.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 10.0, 'mutation_type': 'scramble'}",344,23,131.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 10.0, 'mutation_type': 'scramble'}",149357,139,133.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 10.0, 'mutation_type': 'scramble'}",642900,593,130.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",313,1,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",314,7,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",333,8,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",359,9,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",458,12,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",465,25,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",712,44,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",829,45,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",1009,53,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",1014,54,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",1058,72,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",1156,73,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",1165,74,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",1410,79,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",1411,88,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",1482,95,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",1490,97,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",1558,98,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",1563,100,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",1810,111,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",1952,127,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",1955,128,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",1968,157,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",1984,174,442.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",2206,331,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",2211,333,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",2309,337,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",2341,355,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",2388,356,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",2402,357,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",2404,376,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",2405,386,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",2458,395,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",2464,399,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",3785,409,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",3878,423,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",3978,425,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",4049,431,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",4207,441,443.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",4803,448,444.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",4805,450,444.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",4932,459,444.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",4940,462,444.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",5086,464,444.0
0,0.0,0.0,0.0,"{'distribution': 'uniform', 'generation_type': 'euclidean', 'city_size': 20, 'range': 55.0, 'mutation_type': 'swap'}",5087,466,444.0
